"Plot Title: 22224706"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 22224706, SEN S/N: 22224706)","Temp, °F (LGR S/N: 22224706, SEN S/N: 22224706)","DO Adj Conc, mg/L (LGR S/N: 22224706)","DO Percent Sat, % (LGR S/N: 22224706)","Coupler Detached (LGR S/N: 22224706)","Coupler Attached (LGR S/N: 22224706)","Host Connected (LGR S/N: 22224706)","Stopped (LGR S/N: 22224706)","End Of File (LGR S/N: 22224706)"
210,07/16/25 11:17:55 AM,8.43,75.24,7.26,100.2,,,,,
211,07/16/25 11:22:55 AM,8.43,75.49,7.27,100.4,,,,,
212,07/16/25 11:27:55 AM,8.41,75.74,7.25,100.5,,,,,
213,07/16/25 11:32:55 AM,8.41,76.06,7.25,100.8,,,,,
214,07/16/25 11:37:55 AM,8.36,76.39,7.21,100.5,,,,,
215,07/16/25 11:42:55 AM,8.35,76.75,7.20,100.8,,,,,
216,07/16/25 11:47:55 AM,8.33,77.07,7.19,100.9,,,,,
217,07/16/25 11:52:55 AM,8.30,77.40,7.16,100.9,,,,,
218,07/16/25 11:57:55 AM,8.27,77.68,7.14,100.8,,,,,
219,07/16/25 12:02:55 PM,8.24,77.97,7.11,100.7,,,,,
220,07/16/25 12:07:55 PM,8.22,78.22,7.10,100.7,,,,,
221,07/16/25 12:12:55 PM,8.19,78.44,7.07,100.6,,,,,
222,07/16/25 12:17:55 PM,8.17,78.66,7.05,100.6,,,,,
223,07/16/25 12:22:55 PM,8.16,78.84,7.05,100.6,,,,,
224,07/16/25 12:27:55 PM,8.14,79.02,7.03,100.6,,,,,
225,07/16/25 12:32:55 PM,8.13,79.20,7.02,100.6,,,,,
226,07/16/25 12:37:55 PM,8.11,79.34,7.01,100.5,,,,,
227,07/16/25 12:42:55 PM,8.11,79.48,7.01,100.7,,,,,
228,07/16/25 12:47:55 PM,8.10,79.66,7.00,100.7,,,,,
229,07/16/25 12:52:55 PM,8.08,79.81,6.98,100.6,,,,,
230,07/16/25 12:57:55 PM,8.08,80.02,6.98,100.8,,,,,
231,07/16/25 01:02:55 PM,8.07,80.28,6.97,101.0,,,,,
232,07/16/25 01:07:55 PM,8.05,80.60,6.96,101.0,,,,,
233,07/16/25 01:12:55 PM,8.03,80.96,6.94,101.1,,,,,
234,07/16/25 01:17:55 PM,7.97,81.75,6.89,101.2,,,,,
235,07/16/25 01:22:55 PM,7.92,82.51,6.85,101.3,,,,,
236,07/16/25 01:27:55 PM,7.87,83.23,6.81,101.4,,,,,
237,07/16/25 01:32:55 PM,7.81,83.98,6.76,101.3,,,,,
238,07/16/25 01:37:55 PM,7.76,84.81,6.72,101.5,,,,,
239,07/16/25 01:42:55 PM,7.71,85.64,6.68,101.7,,,,,
240,07/16/25 01:47:55 PM,7.66,86.47,6.64,101.8,,,,,
241,07/16/25 01:52:55 PM,7.59,87.37,6.58,101.7,,,,,
242,07/16/25 01:57:55 PM,7.45,89.10,6.47,101.5,,,,,
243,07/16/25 02:02:55 PM,7.33,90.79,6.37,101.5,,,,,
244,07/16/25 02:07:55 PM,7.21,92.23,6.27,101.1,,,,,
245,07/16/25 02:12:55 PM,7.13,93.49,6.21,101.2,,,,,
246,07/16/25 02:17:55 PM,7.05,94.71,6.14,101.2,,,,,
247,07/16/25 02:22:55 PM,6.98,95.86,6.08,101.2,,,,,
248,07/16/25 02:27:55 PM,6.90,96.98,6.01,101.1,,,,,
249,07/16/25 02:32:55 PM,6.85,98.13,5.97,101.4,,,,,
250,07/16/25 02:37:55 PM,6.63,98.24,5.78,98.2,,,,,
251,07/16/25 02:42:55 PM,6.73,97.99,5.87,99.5,,,,,
252,07/16/25 02:47:55 PM,6.71,98.46,5.85,99.6,,,,,
253,07/16/25 02:52:55 PM,2.31,81.75,2.00,29.3,,,,,
254,07/16/25 02:57:55 PM,2.83,70.20,2.43,31.9,,,,,
255,07/16/25 03:02:55 PM,2.94,66.70,2.52,31.9,,,,,
256,07/16/25 03:07:55 PM,3.01,65.41,2.58,32.2,,,,,
257,07/16/25 03:12:55 PM,3.00,64.62,2.57,31.8,,,,,
258,07/16/25 03:17:55 PM,3.08,64.15,2.64,32.4,,,,,
259,07/16/25 03:22:55 PM,3.05,64.15,2.61,32.1,,,,,
260,07/16/25 03:27:55 PM,3.05,64.11,2.61,32.1,,,,,
261,07/16/25 03:32:55 PM,3.07,63.97,2.63,32.3,,,,,
262,07/16/25 03:37:55 PM,3.08,63.97,2.64,32.4,,,,,
263,07/16/25 03:42:55 PM,3.09,64.04,2.64,32.5,,,,,
264,07/16/25 03:47:55 PM,3.09,64.11,2.64,32.5,,,,,
265,07/16/25 03:52:55 PM,3.07,64.11,2.63,32.3,,,,,
266,07/16/25 03:57:55 PM,3.09,64.18,2.64,32.6,,,,,
267,07/16/25 04:02:55 PM,3.10,64.22,2.65,32.7,,,,,
268,07/16/25 04:07:55 PM,3.11,64.29,2.66,32.8,,,,,
269,07/16/25 04:12:55 PM,3.13,64.47,2.68,33.1,,,,,
270,07/16/25 04:17:55 PM,3.07,64.29,2.63,32.4,,,,,
271,07/16/25 04:22:55 PM,3.08,64.22,2.64,32.5,,,,,
272,07/16/25 04:27:55 PM,3.09,64.26,2.64,32.6,,,,,
273,07/16/25 04:32:55 PM,3.06,64.36,2.62,32.3,,,,,
274,07/16/25 04:37:55 PM,3.03,64.51,2.59,32.0,,,,,
275,07/16/25 04:42:55 PM,3.04,64.65,2.60,32.2,,,,,
276,07/16/25 04:47:55 PM,3.09,64.72,2.65,32.8,,,,,
277,07/16/25 04:52:55 PM,3.07,64.76,2.63,32.6,,,,,
278,07/16/25 04:57:55 PM,3.04,64.69,2.60,32.2,,,,,
279,07/16/25 05:02:55 PM,3.08,64.54,2.64,32.6,,,,,
280,07/16/25 05:07:55 PM,3.24,64.08,2.77,34.1,,,,,
281,07/16/25 05:12:55 PM,3.27,63.90,2.80,34.3,,,,,
282,07/16/25 05:17:55 PM,3.45,63.46,2.95,36.1,,,,,
283,07/16/25 05:22:55 PM,3.47,63.32,2.97,36.2,,,,,
284,07/16/25 05:27:55 PM,3.52,63.28,3.01,36.7,,,,,
285,07/16/25 05:32:55 PM,3.57,63.25,3.05,37.2,,,,,
286,07/16/25 05:37:55 PM,3.58,63.25,3.06,37.3,,,,,
287,07/16/25 05:42:55 PM,3.66,63.32,3.13,38.2,,,,,
288,07/16/25 05:47:55 PM,3.65,63.46,3.12,38.1,,,,,
289,07/16/25 05:52:55 PM,3.66,63.36,3.13,38.2,,,,,
290,07/16/25 05:57:55 PM,3.72,63.36,3.18,38.8,,,,,
291,07/16/25 06:02:55 PM,3.73,63.36,3.19,38.9,,,,,
292,07/16/25 06:07:55 PM,3.73,63.28,3.19,38.9,,,,,
293,07/16/25 06:12:55 PM,3.84,63.28,3.28,40.0,,,,,
294,07/16/25 06:17:55 PM,3.75,63.28,3.21,39.1,,,,,
295,07/16/25 06:22:55 PM,3.87,63.32,3.31,40.4,,,,,
296,07/16/25 06:27:55 PM,3.78,63.28,3.23,39.4,,,,,
297,07/16/25 06:32:55 PM,3.79,63.25,3.24,39.5,,,,,
298,07/16/25 06:37:55 PM,3.77,63.18,3.22,39.3,,,,,
299,07/16/25 06:42:55 PM,3.75,63.10,3.21,39.0,,,,,
300,07/16/25 06:47:55 PM,3.77,63.14,3.22,39.3,,,,,
301,07/16/25 06:52:55 PM,3.76,63.14,3.22,39.1,,,,,
302,07/16/25 06:57:55 PM,3.78,63.14,3.23,39.4,,,,,
303,07/16/25 07:02:55 PM,3.79,63.14,3.24,39.5,,,,,
304,07/16/25 07:07:55 PM,3.80,63.18,3.25,39.6,,,,,
305,07/16/25 07:12:55 PM,3.86,63.18,3.30,40.2,,,,,
306,07/16/25 07:17:55 PM,3.92,63.28,3.35,40.9,,,,,
307,07/16/25 07:22:55 PM,3.91,63.43,3.34,40.8,,,,,
308,07/16/25 07:27:55 PM,3.88,63.36,3.32,40.5,,,,,
309,07/16/25 07:32:55 PM,3.87,63.32,3.31,40.4,,,,,
310,07/16/25 07:37:55 PM,3.83,63.32,3.28,40.0,,,,,
311,07/16/25 07:42:55 PM,3.81,63.32,3.26,39.8,,,,,
312,07/16/25 07:47:55 PM,3.86,63.36,3.30,40.3,,,,,
313,07/16/25 07:52:55 PM,3.88,63.43,3.32,40.5,,,,,
314,07/16/25 07:57:55 PM,3.92,63.46,3.35,41.0,,,,,
315,07/16/25 08:02:55 PM,3.86,63.43,3.30,40.3,,,,,
316,07/16/25 08:07:55 PM,3.81,63.43,3.26,39.8,,,,,
317,07/16/25 08:12:55 PM,3.81,63.39,3.26,39.8,,,,,
318,07/16/25 08:17:55 PM,3.77,63.39,3.22,39.4,,,,,
319,07/16/25 08:22:55 PM,3.79,63.39,3.24,39.6,,,,,
320,07/16/25 08:27:55 PM,3.75,63.36,3.21,39.1,,,,,
321,07/16/25 08:32:55 PM,3.74,63.36,3.20,39.0,,,,,
322,07/16/25 08:37:55 PM,3.72,63.36,3.18,38.8,,,,,
323,07/16/25 08:42:55 PM,3.73,63.32,3.19,38.9,,,,,
324,07/16/25 08:47:55 PM,3.74,63.36,3.20,39.0,,,,,
325,07/16/25 08:52:55 PM,3.73,63.36,3.19,38.9,,,,,
326,07/16/25 08:57:55 PM,3.74,63.36,3.20,39.0,,,,,
327,07/16/25 09:02:55 PM,3.73,63.43,3.19,39.0,,,,,
328,07/16/25 09:07:55 PM,3.75,63.43,3.21,39.2,,,,,
329,07/16/25 09:12:55 PM,3.74,63.43,3.20,39.1,,,,,
330,07/16/25 09:17:55 PM,3.78,63.46,3.23,39.5,,,,,
331,07/16/25 09:22:55 PM,3.75,63.50,3.21,39.2,,,,,
332,07/16/25 09:27:55 PM,3.70,63.50,3.16,38.7,,,,,
333,07/16/25 09:32:55 PM,3.73,63.50,3.19,39.0,,,,,
334,07/16/25 09:37:55 PM,3.70,63.50,3.16,38.7,,,,,
335,07/16/25 09:42:55 PM,3.70,63.50,3.16,38.7,,,,,
336,07/16/25 09:47:55 PM,3.81,63.54,3.26,39.9,,,,,
337,07/16/25 09:52:55 PM,3.74,63.61,3.20,39.2,,,,,
338,07/16/25 09:57:55 PM,3.80,63.64,3.25,39.8,,,,,
339,07/16/25 10:02:55 PM,3.67,63.61,3.14,38.4,,,,,
340,07/16/25 10:07:55 PM,3.68,63.61,3.15,38.5,,,,,
341,07/16/25 10:12:55 PM,3.74,63.61,3.20,39.2,,,,,
342,07/16/25 10:17:55 PM,3.68,63.64,3.15,38.5,,,,,
343,07/16/25 10:22:55 PM,3.70,63.64,3.16,38.7,,,,,
344,07/16/25 10:27:55 PM,3.66,63.64,3.13,38.3,,,,,
345,07/16/25 10:32:55 PM,3.66,63.68,3.13,38.3,,,,,
346,07/16/25 10:37:55 PM,3.68,63.68,3.15,38.6,,,,,
347,07/16/25 10:42:55 PM,3.69,63.72,3.16,38.7,,,,,
348,07/16/25 10:47:55 PM,3.66,63.72,3.13,38.4,,,,,
349,07/16/25 10:52:55 PM,3.65,63.72,3.12,38.3,,,,,
350,07/16/25 10:57:55 PM,3.71,63.79,3.17,38.9,,,,,
351,07/16/25 11:02:55 PM,3.77,63.79,3.23,39.5,,,,,
352,07/16/25 11:07:55 PM,3.73,63.82,3.19,39.1,,,,,
353,07/16/25 11:12:55 PM,3.71,63.82,3.17,38.9,,,,,
354,07/16/25 11:17:55 PM,3.68,63.79,3.15,38.6,,,,,
355,07/16/25 11:22:55 PM,3.58,63.75,3.06,37.5,,,,,
