"Plot Title: 20819394"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20819394, SEN S/N: 20819394)","Temp, °F (LGR S/N: 20819394, SEN S/N: 20819394)","DO Adj Conc, mg/L (LGR S/N: 20819394)","DO Percent Sat, % (LGR S/N: 20819394)","Coupler Detached (LGR S/N: 20819394)","Coupler Attached (LGR S/N: 20819394)","Host Connected (LGR S/N: 20819394)","Stopped (LGR S/N: 20819394)","End Of File (LGR S/N: 20819394)"
25,08/19/25 02:24:29 PM,8.17,70.23,7.02,92.1,,,,,
26,08/19/25 02:29:29 PM,8.11,70.23,6.97,91.4,,,,,
27,08/19/25 02:34:29 PM,8.15,70.27,7.00,91.9,,,,,
28,08/19/25 02:39:29 PM,8.17,70.30,7.02,92.2,,,,,
29,08/19/25 02:44:29 PM,8.17,70.30,7.02,92.2,,,,,
30,08/19/25 02:49:29 PM,8.17,70.30,7.02,92.2,,,,,
31,08/19/25 02:54:29 PM,8.17,70.30,7.02,92.2,,,,,
32,08/19/25 02:59:29 PM,8.15,70.30,7.00,91.9,,,,,
33,08/19/25 03:04:29 PM,8.10,70.30,6.96,91.4,,,,,
34,08/19/25 03:09:29 PM,8.10,70.34,6.96,91.4,,,,,
35,08/19/25 03:14:29 PM,8.07,70.38,6.93,91.1,,,,,
36,08/19/25 03:19:29 PM,8.09,70.38,6.95,91.3,,,,,
37,08/19/25 03:24:29 PM,8.10,70.38,6.96,91.4,,,,,
38,08/19/25 03:29:29 PM,8.08,70.38,6.94,91.2,,,,,
39,08/19/25 03:34:29 PM,8.08,70.38,6.94,91.2,,,,,
40,08/19/25 03:39:29 PM,8.05,70.38,6.92,90.9,,,,,
41,08/19/25 03:44:29 PM,8.04,70.41,6.91,90.8,,,,,
42,08/19/25 03:49:29 PM,8.06,70.41,6.93,91.0,,,,,
43,08/19/25 03:54:29 PM,8.04,70.41,6.91,90.8,,,,,
44,08/19/25 03:59:29 PM,8.04,70.41,6.91,90.8,,,,,
45,08/19/25 04:04:29 PM,8.03,70.41,6.90,90.7,,,,,
46,08/19/25 04:09:29 PM,8.01,70.41,6.88,90.5,,,,,
47,08/19/25 04:14:29 PM,8.02,70.45,6.89,90.6,,,,,
48,08/19/25 04:19:29 PM,8.02,70.45,6.89,90.6,,,,,
49,08/19/25 04:24:29 PM,8.00,70.45,6.87,90.4,,,,,
50,08/19/25 04:29:29 PM,8.02,70.45,6.89,90.6,,,,,
51,08/19/25 04:34:29 PM,7.97,70.45,6.85,90.0,,,,,
52,08/19/25 04:39:29 PM,7.97,70.45,6.85,90.0,,,,,
53,08/19/25 04:44:29 PM,7.95,70.45,6.83,89.8,,,,,
54,08/19/25 04:49:29 PM,7.95,70.48,6.83,89.8,,,,,
55,08/19/25 04:54:29 PM,7.97,70.48,6.85,90.1,,,,,
56,08/19/25 04:59:29 PM,7.94,70.48,6.82,89.7,,,,,
57,08/19/25 05:04:29 PM,7.94,70.48,6.82,89.7,,,,,
58,08/19/25 05:09:29 PM,7.92,70.45,6.80,89.5,,,,,
59,08/19/25 05:14:29 PM,8.37,84.78,7.25,109.4,,,,,
60,08/19/25 05:19:29 PM,8.10,84.24,7.02,105.4,,,,,
61,08/19/25 05:24:29 PM,8.03,83.23,6.95,103.4,,,,,
62,08/19/25 05:29:29 PM,8.03,82.29,6.95,102.5,,,,,
63,08/19/25 05:34:29 PM,8.06,81.50,6.97,102.1,,,,,
64,08/19/25 05:39:29 PM,8.08,80.78,6.99,101.6,,,,,
65,08/19/25 05:44:29 PM,8.12,80.10,7.02,101.4,,,,,
66,08/19/25 05:49:29 PM,8.15,79.52,7.04,101.2,,,,,
67,08/19/25 05:54:29 PM,8.20,78.98,7.08,101.3,,,,,
68,08/19/25 05:59:29 PM,8.23,78.48,7.11,101.1,,,,,
69,08/19/25 06:04:29 PM,8.26,78.04,7.13,101.0,,,,,
70,08/19/25 06:09:29 PM,8.30,77.65,7.16,101.1,,,,,
71,08/19/25 06:14:29 PM,8.33,77.29,7.19,101.1,,,,,
72,08/19/25 06:19:29 PM,8.37,76.96,7.22,101.3,,,,,
73,08/19/25 06:24:29 PM,8.39,76.71,7.24,101.2,,,,,
74,08/19/25 06:29:29 PM,8.41,76.50,7.25,101.3,,,,,
75,08/19/25 06:34:29 PM,8.42,76.35,7.26,101.2,,,,,
76,08/19/25 06:39:29 PM,8.44,76.24,7.28,101.4,,,,,
77,08/19/25 06:44:29 PM,8.45,76.17,7.29,101.4,,,,,
78,08/19/25 06:49:29 PM,8.45,76.10,7.29,101.3,,,,,
79,08/19/25 06:54:29 PM,8.47,76.03,7.30,101.5,,,,,
80,08/19/25 06:59:29 PM,8.47,75.99,7.30,101.5,,,,,
81,08/19/25 07:04:29 PM,8.48,75.99,7.31,101.6,,,,,
82,08/19/25 07:09:29 PM,8.50,75.99,7.33,101.8,,,,,
83,08/19/25 07:14:29 PM,8.50,75.99,7.33,101.8,,,,,
84,08/19/25 07:19:29 PM,8.50,75.99,7.33,101.8,,,,,
85,08/19/25 07:24:29 PM,8.50,75.99,7.33,101.8,,,,,
86,08/19/25 07:29:29 PM,8.50,76.03,7.33,101.8,,,,,
87,08/19/25 07:34:29 PM,8.50,76.03,7.33,101.8,,,,,
88,08/19/25 07:39:29 PM,8.50,76.06,7.33,101.9,,,,,
89,08/19/25 07:44:29 PM,8.50,76.10,7.33,101.9,,,,,
90,08/19/25 07:49:29 PM,8.50,76.14,7.33,102.0,,,,,
91,08/19/25 07:54:29 PM,8.50,76.17,7.33,102.0,,,,,
92,08/19/25 07:59:29 PM,8.50,76.21,7.33,102.0,,,,,
93,08/19/25 08:04:29 PM,8.48,76.28,7.31,101.9,,,,,
94,08/19/25 08:09:29 PM,8.48,76.32,7.31,101.9,,,,,
95,08/19/25 08:14:29 PM,8.48,76.35,7.31,101.9,,,,,
96,08/19/25 08:19:29 PM,8.48,76.39,7.31,102.0,,,,,
97,08/19/25 08:24:29 PM,8.48,76.46,7.31,102.1,,,,,
98,08/19/25 08:29:29 PM,8.48,76.50,7.31,102.1,,,,,
99,08/19/25 08:34:29 PM,8.47,76.53,7.30,102.0,,,,,
100,08/19/25 08:39:29 PM,8.46,76.60,7.30,102.0,,,,,
101,08/19/25 08:44:29 PM,8.46,76.64,7.30,102.0,,,,,
102,08/19/25 08:49:29 PM,8.46,76.68,7.30,102.0,,,,,
103,08/19/25 08:54:29 PM,8.46,76.75,7.30,102.1,,,,,
104,08/19/25 08:59:29 PM,8.45,76.78,7.29,102.0,,,,,
105,08/19/25 09:04:29 PM,8.44,76.82,7.28,102.0,,,,,
106,08/19/25 09:09:29 PM,8.44,76.86,7.28,102.0,,,,,
107,08/19/25 09:14:29 PM,8.44,76.89,7.28,102.0,,,,,
108,08/19/25 09:19:29 PM,8.44,76.93,7.28,102.1,,,,,
109,08/19/25 09:24:29 PM,8.43,76.96,7.27,102.0,,,,,
110,08/19/25 09:29:29 PM,8.43,76.96,7.27,102.0,,,,,
111,08/19/25 09:34:29 PM,8.42,77.00,7.26,101.9,,,,,
112,08/19/25 09:39:29 PM,8.42,77.00,7.26,101.9,,,,,
113,08/19/25 09:44:29 PM,8.42,77.00,7.26,101.9,,,,,
114,08/19/25 09:49:29 PM,8.42,77.04,7.26,101.9,,,,,
115,08/19/25 09:54:29 PM,8.41,77.04,7.25,101.8,,,,,
116,08/19/25 09:59:29 PM,8.41,77.04,7.25,101.8,,,,,
117,08/19/25 10:04:29 PM,8.41,77.04,7.25,101.8,,,,,
118,08/19/25 10:09:29 PM,8.42,77.04,7.26,101.9,,,,,
119,08/19/25 10:14:29 PM,8.41,77.04,7.25,101.8,,,,,
120,08/19/25 10:19:29 PM,8.41,77.04,7.25,101.8,,,,,
121,08/19/25 10:24:29 PM,8.40,77.04,7.25,101.7,,,,,
122,08/19/25 10:29:29 PM,8.40,77.00,7.25,101.7,,,,,
123,08/19/25 10:34:29 PM,8.40,77.00,7.25,101.7,,,,,
124,08/19/25 10:39:29 PM,8.40,76.96,7.25,101.6,,,,,
125,08/19/25 10:44:29 PM,8.40,76.93,7.25,101.6,,,,,
126,08/19/25 10:49:29 PM,8.40,76.89,7.25,101.5,,,,,
127,08/19/25 10:54:29 PM,8.41,76.86,7.25,101.6,,,,,
128,08/19/25 10:59:29 PM,8.40,76.86,7.25,101.5,,,,,
129,08/19/25 11:04:29 PM,8.40,76.82,7.25,101.5,,,,,
130,08/19/25 11:09:29 PM,8.41,76.75,7.25,101.5,,,,,
131,08/19/25 11:14:29 PM,8.40,76.71,7.24,101.4,,,,,
132,08/19/25 11:19:29 PM,8.41,76.68,7.25,101.4,,,,,
133,08/19/25 11:24:29 PM,8.41,76.60,7.25,101.4,,,,,
134,08/19/25 11:29:29 PM,8.41,76.57,7.25,101.3,,,,,
135,08/19/25 11:34:29 PM,8.42,76.50,7.26,101.4,,,,,
136,08/19/25 11:39:29 PM,8.42,76.42,7.26,101.3,,,,,
137,08/19/25 11:44:29 PM,8.42,76.35,7.26,101.2,,,,,
138,08/19/25 11:49:29 PM,8.43,76.32,7.27,101.3,,,,,
139,08/19/25 11:54:29 PM,8.43,76.24,7.27,101.2,,,,,
140,08/19/25 11:59:29 PM,8.44,76.17,7.28,101.3,,,,,
141,08/20/25 12:04:29 AM,8.44,76.06,7.28,101.2,,,,,
142,08/20/25 12:09:29 AM,8.44,75.99,7.28,101.1,,,,,
143,08/20/25 12:14:29 AM,8.45,75.92,7.28,101.1,,,,,
144,08/20/25 12:19:29 AM,8.45,75.85,7.28,101.1,,,,,
145,08/20/25 12:24:29 AM,8.47,75.74,7.30,101.2,,,,,
146,08/20/25 12:29:29 AM,8.47,75.67,7.30,101.1,,,,,
147,08/20/25 12:34:29 AM,8.47,75.56,7.30,101.0,,,,,
148,08/20/25 12:39:29 AM,8.48,75.49,7.31,101.0,,,,,
149,08/20/25 12:44:29 AM,8.50,75.42,7.33,101.2,,,,,
150,08/20/25 12:49:29 AM,8.50,75.31,7.33,101.1,,,,,
151,08/20/25 12:54:29 AM,8.51,75.24,7.33,101.1,,,,,
152,08/20/25 12:59:29 AM,8.51,75.13,7.33,101.0,,,,,
153,08/20/25 01:04:29 AM,8.52,75.02,7.34,101.0,,,,,
154,08/20/25 01:09:29 AM,8.53,74.95,7.35,101.1,,,,,
155,08/20/25 01:14:29 AM,8.54,74.84,7.36,101.1,,,,,
156,08/20/25 01:19:29 AM,8.54,74.73,7.36,101.0,,,,,
157,08/20/25 01:24:29 AM,8.55,74.66,7.37,101.0,,,,,
158,08/20/25 01:29:29 AM,8.56,74.55,7.37,101.0,,,,,
159,08/20/25 01:34:29 AM,8.57,74.44,7.38,101.0,,,,,
160,08/20/25 01:39:29 AM,8.57,74.37,7.38,100.9,,,,,
161,08/20/25 01:44:29 AM,8.58,74.26,7.39,100.9,,,,,
162,08/20/25 01:49:29 AM,8.59,74.16,7.40,100.9,,,,,
163,08/20/25 01:54:29 AM,8.59,74.05,7.40,100.8,,,,,
164,08/20/25 01:59:29 AM,8.59,73.98,7.40,100.8,,,,,
165,08/20/25 02:04:29 AM,8.61,73.87,7.41,100.9,,,,,
166,08/20/25 02:09:29 AM,8.62,73.76,7.42,100.9,,,,,
167,08/20/25 02:14:29 AM,8.62,73.69,7.42,100.8,,,,,
168,08/20/25 02:19:29 AM,8.63,73.58,7.43,100.8,,,,,
169,08/20/25 02:24:29 AM,8.64,73.51,7.44,100.8,,,,,
170,08/20/25 02:29:29 AM,8.65,73.40,7.45,100.8,,,,,
171,08/20/25 02:34:29 AM,8.65,73.29,7.45,100.7,,,,,
172,08/20/25 02:39:29 AM,8.66,73.22,7.45,100.8,,,,,
173,08/20/25 02:44:29 AM,8.67,73.11,7.46,100.8,,,,,
174,08/20/25 02:49:29 AM,8.68,73.04,7.47,100.8,,,,,
175,08/20/25 02:54:29 AM,8.69,72.93,7.48,100.8,,,,,
176,08/20/25 02:59:29 AM,8.69,72.86,7.48,100.7,,,,,
177,08/20/25 03:04:29 AM,8.70,72.75,7.49,100.7,,,,,
178,08/20/25 03:09:29 AM,8.71,72.68,7.49,100.8,,,,,
179,08/20/25 03:14:29 AM,8.72,72.61,7.50,100.8,,,,,
180,08/20/25 03:19:29 AM,8.73,72.50,7.51,100.8,,,,,
181,08/20/25 03:24:29 AM,8.73,72.43,7.51,100.7,,,,,
182,08/20/25 03:29:29 AM,8.74,72.36,7.52,100.8,,,,,
183,08/20/25 03:34:29 AM,8.74,72.25,7.52,100.7,,,,,
184,08/20/25 03:39:29 AM,8.76,72.18,7.53,100.8,,,,,
185,08/20/25 03:44:29 AM,8.76,72.10,7.53,100.7,,,,,
186,08/20/25 03:49:29 AM,8.77,72.00,7.54,100.7,,,,,
187,08/20/25 03:54:29 AM,8.78,71.92,7.55,100.8,,,,,
188,08/20/25 03:59:29 AM,8.78,71.85,7.55,100.7,,,,,
189,08/20/25 04:04:29 AM,8.79,71.78,7.56,100.7,,,,,
190,08/20/25 04:09:29 AM,8.79,71.67,7.56,100.6,,,,,
191,08/20/25 04:14:29 AM,8.80,71.60,7.57,100.6,,,,,
192,08/20/25 04:19:29 AM,8.81,71.53,7.57,100.7,,,,,
193,08/20/25 04:24:29 AM,8.83,71.46,7.59,100.8,,,,,
194,08/20/25 04:29:29 AM,8.84,71.38,7.60,100.9,,,,,
195,08/20/25 04:34:29 AM,8.84,71.28,7.60,100.8,,,,,
196,08/20/25 04:39:29 AM,8.85,71.20,7.61,100.8,,,,,
197,08/20/25 04:44:29 AM,8.85,71.13,7.61,100.7,,,,,
198,08/20/25 04:49:29 AM,8.85,71.06,7.61,100.6,,,,,
199,08/20/25 04:54:29 AM,8.87,70.99,7.62,100.8,,,,,
200,08/20/25 04:59:29 AM,8.87,70.92,7.62,100.7,,,,,
201,08/20/25 05:04:29 AM,8.89,70.84,7.64,100.9,,,,,
202,08/20/25 05:09:29 AM,8.89,70.77,7.64,100.8,,,,,
203,08/20/25 05:14:29 AM,8.90,70.74,7.65,100.9,,,,,
204,08/20/25 05:19:29 AM,8.90,70.66,7.65,100.8,,,,,
205,08/20/25 05:24:29 AM,8.90,70.59,7.65,100.7,,,,,
206,08/20/25 05:29:29 AM,8.91,70.52,7.66,100.7,,,,,
207,08/20/25 05:34:29 AM,8.92,70.45,7.66,100.8,,,,,
208,08/20/25 05:39:29 AM,8.93,70.41,7.67,100.8,,,,,
209,08/20/25 05:44:29 AM,8.93,70.34,7.67,100.8,,,,,
210,08/20/25 05:49:29 AM,8.93,70.27,7.67,100.7,,,,,
211,08/20/25 05:54:29 AM,8.93,70.23,7.67,100.6,,,,,
212,08/20/25 05:59:29 AM,8.94,70.16,7.68,100.7,,,,,
213,08/20/25 06:04:29 AM,8.94,70.09,7.68,100.6,,,,,
214,08/20/25 06:09:29 AM,8.95,70.05,7.69,100.7,,,,,
215,08/20/25 06:14:29 AM,8.96,69.98,7.70,100.7,,,,,
216,08/20/25 06:19:29 AM,8.96,69.94,7.70,100.7,,,,,
217,08/20/25 06:24:29 AM,8.96,69.87,7.70,100.6,,,,,
218,08/20/25 06:29:29 AM,8.97,69.84,7.70,100.7,,,,,
219,08/20/25 06:34:29 AM,8.98,69.76,7.71,100.7,,,,,
220,08/20/25 06:39:29 AM,8.99,69.69,7.72,100.7,,,,,
221,08/20/25 06:44:29 AM,8.99,69.66,7.72,100.7,,,,,
222,08/20/25 06:49:29 AM,8.99,69.58,7.72,100.6,,,,,
223,08/20/25 06:54:29 AM,9.00,69.55,7.73,100.7,,,,,
224,08/20/25 06:59:29 AM,9.01,69.48,7.74,100.7,,,,,
225,08/20/25 07:04:29 AM,9.02,69.40,7.74,100.7,,,,,
226,08/20/25 07:09:29 AM,9.02,69.37,7.74,100.7,,,,,
227,08/20/25 07:14:29 AM,9.02,69.30,7.74,100.6,,,,,
228,08/20/25 07:19:29 AM,9.03,69.22,7.75,100.7,,,,,
229,08/20/25 07:24:29 AM,9.03,69.15,7.75,100.6,,,,,
230,08/20/25 07:29:29 AM,9.03,69.08,7.75,100.5,,,,,
231,08/20/25 07:34:29 AM,9.04,69.01,7.76,100.5,,,,,
232,08/20/25 07:39:29 AM,9.05,68.94,7.77,100.6,,,,,
233,08/20/25 07:44:29 AM,9.05,68.86,7.77,100.5,,,,,
234,08/20/25 07:49:29 AM,9.05,68.79,7.77,100.4,,,,,
235,08/20/25 07:54:29 AM,9.07,68.72,7.78,100.6,,,,,
236,08/20/25 07:59:29 AM,9.07,68.65,7.78,100.5,,,,,
237,08/20/25 08:04:29 AM,9.07,68.58,7.78,100.4,,,,,
238,08/20/25 08:09:29 AM,9.08,68.50,7.79,100.4,,,,,
239,08/20/25 08:14:29 AM,9.09,68.40,7.80,100.4,,,,,
240,08/20/25 08:19:29 AM,9.10,68.32,7.81,100.4,,,,,
241,08/20/25 08:24:29 AM,9.10,68.25,7.81,100.4,,,,,
242,08/20/25 08:29:29 AM,9.11,68.18,7.82,100.4,,,,,
243,08/20/25 08:34:29 AM,9.12,68.11,7.82,100.4,,,,,
244,08/20/25 08:39:29 AM,9.12,68.04,7.82,100.3,,,,,
245,08/20/25 08:44:29 AM,9.13,67.96,7.83,100.4,,,,,
246,08/20/25 08:49:29 AM,9.14,67.89,7.84,100.4,,,,,
247,08/20/25 08:54:29 AM,9.14,67.82,7.84,100.3,,,,,
248,08/20/25 08:59:29 AM,9.16,67.75,7.86,100.5,,,,,
249,08/20/25 09:04:29 AM,9.16,67.68,7.86,100.4,,,,,
250,08/20/25 09:09:29 AM,9.18,67.60,7.87,100.5,,,,,
251,08/20/25 09:14:29 AM,9.18,67.53,7.87,100.4,,,,,
252,08/20/25 09:19:29 AM,9.19,67.46,7.88,100.5,,,,,
253,08/20/25 09:24:29 AM,9.20,67.39,7.89,100.5,,,,,
254,08/20/25 09:29:29 AM,9.20,67.32,7.89,100.4,,,,,
255,08/20/25 09:34:29 AM,9.21,67.24,7.90,100.5,,,,,
256,08/20/25 09:39:29 AM,9.21,67.21,7.90,100.4,,,,,
257,08/20/25 09:44:29 AM,9.22,67.14,7.91,100.4,,,,,
258,08/20/25 09:49:29 AM,9.23,67.06,7.91,100.5,,,,,
259,08/20/25 09:54:29 AM,9.24,66.99,7.92,100.5,,,,,
260,08/20/25 09:59:29 AM,9.24,66.92,7.92,100.4,,,,,
261,08/20/25 10:04:29 AM,9.24,66.88,7.92,100.4,,,,,
262,08/20/25 10:09:29 AM,9.25,66.81,7.93,100.4,,,,,
263,08/20/25 10:14:29 AM,9.26,66.78,7.94,100.5,,,,,
264,08/20/25 10:19:29 AM,9.26,66.70,7.94,100.4,,,,,
265,08/20/25 10:24:29 AM,9.27,66.67,7.95,100.5,,,,,
266,08/20/25 10:29:29 AM,9.28,66.60,7.95,100.5,,,,,
267,08/20/25 10:34:29 AM,9.28,66.52,7.95,100.4,,,,,
268,08/20/25 10:39:29 AM,9.28,66.49,7.95,100.4,,,,,
269,08/20/25 10:44:29 AM,9.30,66.42,7.97,100.5,,,,,
270,08/20/25 10:49:29 AM,9.29,66.38,7.96,100.4,,,,,
271,08/20/25 10:54:29 AM,9.30,66.34,7.97,100.4,,,,,
272,08/20/25 10:59:29 AM,9.31,66.27,7.98,100.4,,,,,
273,08/20/25 11:04:29 AM,9.31,66.24,7.98,100.4,,,,,
274,08/20/25 11:09:29 AM,9.32,66.16,7.99,100.4,,,,,
275,08/20/25 11:14:29 AM,9.32,66.13,7.99,100.4,,,,,
276,08/20/25 11:19:29 AM,9.32,66.09,7.99,100.4,,,,,
277,08/20/25 11:24:29 AM,9.34,66.06,8.00,100.5,,,,,
278,08/20/25 11:29:29 AM,9.34,66.02,8.00,100.5,,,,,
279,08/20/25 11:34:29 AM,9.35,65.98,8.01,100.6,,,,,
280,08/20/25 11:39:29 AM,9.35,65.95,8.01,100.5,,,,,
281,08/20/25 11:44:29 AM,9.35,65.91,8.01,100.5,,,,,
282,08/20/25 11:49:29 AM,9.36,65.88,8.02,100.5,,,,,
283,08/20/25 11:54:29 AM,9.35,65.88,8.01,100.4,,,,,
284,08/20/25 11:59:29 AM,9.36,65.84,8.02,100.5,,,,,
285,08/20/25 12:04:29 PM,9.37,65.80,8.03,100.6,,,,,
286,08/20/25 12:09:29 PM,9.37,65.80,8.03,100.6,,,,,
287,08/20/25 12:14:29 PM,9.37,65.80,8.03,100.6,,,,,
288,08/20/25 12:19:29 PM,9.38,65.77,8.04,100.6,,,,,
289,08/20/25 12:24:29 PM,9.38,65.77,8.04,100.6,,,,,
290,08/20/25 12:29:29 PM,9.38,65.77,8.04,100.6,,,,,
291,08/20/25 12:34:29 PM,9.38,65.73,8.03,100.6,,,,,
292,08/20/25 12:39:29 PM,9.38,65.73,8.03,100.6,,,,,
293,08/20/25 12:44:29 PM,9.38,65.73,8.03,100.6,,,,,
294,08/20/25 12:49:29 PM,9.38,65.73,8.03,100.6,,,,,
295,08/20/25 12:54:29 PM,9.39,65.77,8.04,100.7,,,,,
296,08/20/25 12:59:29 PM,9.39,65.77,8.04,100.7,,,,,
297,08/20/25 01:04:29 PM,9.40,65.84,8.05,100.9,,,,,
298,08/20/25 01:09:29 PM,9.39,65.98,8.04,101.0,,,,,
299,08/20/25 01:14:29 PM,9.38,66.31,8.04,101.2,,,,,
300,08/20/25 01:19:29 PM,9.36,66.67,8.02,101.4,,,,,
301,08/20/25 01:24:29 PM,9.34,66.99,8.01,101.6,,,,,
302,08/20/25 01:29:29 PM,9.32,67.32,7.99,101.7,,,,,
303,08/20/25 01:34:29 PM,9.29,67.64,7.97,101.8,,,,,
304,08/20/25 01:39:29 PM,9.26,67.93,7.94,101.8,,,,,
305,08/20/25 01:44:29 PM,9.24,68.22,7.93,101.9,,,,,
306,08/20/25 01:49:29 PM,9.21,68.43,7.90,101.8,,,,,
307,08/20/25 01:54:29 PM,9.19,68.65,7.89,101.8,,,,,
308,08/20/25 01:59:29 PM,9.17,68.86,7.87,101.8,,,,,
309,08/20/25 02:04:29 PM,9.14,69.04,7.85,101.7,,,,,
310,08/20/25 02:09:29 PM,9.12,69.22,7.83,101.7,,,,,
311,08/20/25 02:14:29 PM,9.10,69.37,7.81,101.6,,,,,
312,08/20/25 02:19:29 PM,9.09,69.51,7.81,101.6,,,,,
313,08/20/25 02:24:29 PM,9.07,69.66,7.79,101.6,,,,,
314,08/20/25 02:29:29 PM,9.05,69.76,7.77,101.5,,,,,
315,08/20/25 02:34:29 PM,9.04,69.87,7.76,101.5,,,,,
316,08/20/25 02:39:29 PM,9.04,69.98,7.76,101.6,,,,,
317,08/20/25 02:44:29 PM,9.02,70.09,7.75,101.5,,,,,
318,08/20/25 02:49:29 PM,9.01,70.16,7.74,101.5,,,,,
319,08/20/25 02:54:29 PM,9.00,70.27,7.73,101.5,,,,,
320,08/20/25 02:59:29 PM,8.99,70.34,7.72,101.4,,,,,
321,08/20/25 03:04:29 PM,8.98,70.41,7.72,101.4,,,,,
322,08/20/25 03:09:29 PM,8.97,70.48,7.71,101.4,,,,,
323,08/20/25 03:14:29 PM,8.97,70.52,7.71,101.4,,,,,
324,08/20/25 03:19:29 PM,8.96,70.59,7.70,101.4,,,,,
325,08/20/25 03:24:29 PM,8.95,70.66,7.69,101.3,,,,,
326,08/20/25 03:29:29 PM,8.93,70.70,7.67,101.2,,,,,
327,08/20/25 03:34:29 PM,8.94,70.77,7.68,101.3,,,,,
328,08/20/25 03:39:29 PM,8.93,70.77,7.67,101.2,,,,,
329,08/20/25 03:44:29 PM,8.92,70.81,7.67,101.2,,,,,
330,08/20/25 03:49:29 PM,8.92,70.84,7.67,101.2,,,,,
331,08/20/25 03:54:29 PM,8.91,70.84,7.66,101.1,,,,,
332,08/20/25 03:59:29 PM,8.91,70.88,7.66,101.1,,,,,
333,08/20/25 04:04:29 PM,8.91,70.88,7.66,101.1,,,,,
334,08/20/25 04:09:29 PM,8.91,70.88,7.66,101.1,,,,,
335,08/20/25 04:14:29 PM,8.90,70.88,7.65,101.0,,,,,
336,08/20/25 04:19:29 PM,8.90,70.92,7.65,101.0,,,,,
337,08/20/25 04:24:29 PM,8.90,70.92,7.65,101.0,,,,,
338,08/20/25 04:29:29 PM,8.89,70.92,7.64,100.9,,,,,
339,08/20/25 04:34:29 PM,8.90,70.92,7.65,101.0,,,,,
340,08/20/25 04:39:29 PM,8.90,70.92,7.65,101.0,,,,,
341,08/20/25 04:44:29 PM,8.90,70.92,7.65,101.0,,,,,
342,08/20/25 04:49:29 PM,8.90,70.92,7.65,101.0,,,,,
343,08/20/25 04:54:29 PM,8.87,71.13,7.62,100.9,,,,,
344,08/20/25 04:59:29 PM,8.86,71.28,7.62,101.0,,,,,
345,08/20/25 05:04:29 PM,8.85,71.28,7.61,100.9,,,,,
346,08/20/25 05:09:29 PM,8.86,71.28,7.62,101.0,,,,,
347,08/20/25 05:14:29 PM,8.86,71.24,7.62,100.9,,,,,
348,08/20/25 05:19:29 PM,8.87,71.20,7.62,101.0,,,,,
349,08/20/25 05:24:29 PM,8.86,71.20,7.62,100.9,,,,,
350,08/20/25 05:29:29 PM,8.87,71.17,7.62,101.0,,,,,
351,08/20/25 05:34:29 PM,8.87,71.17,7.62,101.0,,,,,
352,08/20/25 05:39:29 PM,8.87,71.17,7.62,101.0,,,,,
353,08/20/25 05:44:29 PM,8.87,71.13,7.62,100.9,,,,,
354,08/20/25 05:49:29 PM,8.88,71.13,7.63,101.1,,,,,
355,08/20/25 05:54:29 PM,8.88,71.13,7.63,101.1,,,,,
