Plot Title: 22224701,,,,,,,
#,"Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 22224701, SEN S/N: 22224701)","Temp, °F (LGR S/N: 22224701, SEN S/N: 22224701)",Coupler Attached (LGR S/N: 22224701),Host Connected (LGR S/N: 22224701),Stopped (LGR S/N: 22224701),End Of File (LGR S/N: 22224701)
44,4/25/2025 1:35,13.97,52.52,,,,
45,4/25/2025 1:40,13.94,52.52,,,,
46,4/25/2025 1:45,13.94,52.48,,,,
47,4/25/2025 1:50,13.92,52.48,,,,
48,4/25/2025 1:55,13.92,52.45,,,,
49,4/25/2025 2:00,13.92,52.45,,,,
50,4/25/2025 2:05,13.9,52.45,,,,
51,4/25/2025 2:10,13.85,52.45,,,,
52,4/25/2025 2:15,13.86,52.41,,,,
53,4/25/2025 2:20,13.82,52.41,,,,
54,4/25/2025 2:25,13.85,52.38,,,,
55,4/25/2025 2:30,13.81,52.34,,,,
56,4/25/2025 2:35,13.83,52.27,,,,
57,4/25/2025 2:40,13.81,52.2,,,,
58,4/25/2025 2:45,13.82,52.2,,,,
59,4/25/2025 2:50,13.8,52.27,,,,
60,4/25/2025 2:55,13.77,52.27,,,,
61,4/25/2025 3:00,13.71,52.27,,,,
62,4/25/2025 3:05,13.69,52.23,,,,
63,4/25/2025 3:10,13.7,52.2,,,,
64,4/25/2025 3:15,13.7,52.09,,,,
65,4/25/2025 3:20,13.7,52.05,,,,
66,4/25/2025 3:25,13.6,52.02,,,,
67,4/25/2025 3:30,13.61,52.02,,,,
68,4/25/2025 3:35,13.59,51.94,,,,
69,4/25/2025 3:40,13.59,51.91,,,,
70,4/25/2025 3:45,13.59,51.84,,,,
71,4/25/2025 3:50,13.59,51.8,,,,
72,4/25/2025 3:55,13.59,51.76,,,,
73,4/25/2025 4:00,13.58,51.69,,,,
74,4/25/2025 4:05,13.55,51.66,,,,
75,4/25/2025 4:10,13.54,51.62,,,,
76,4/25/2025 4:15,13.54,51.55,,,,
77,4/25/2025 4:20,13.54,51.51,,,,
78,4/25/2025 4:25,13.55,51.48,,,,
79,4/25/2025 4:30,13.55,51.44,,,,
80,4/25/2025 4:35,13.58,51.4,,,,
81,4/25/2025 4:40,13.64,51.37,,,,
82,4/25/2025 4:45,13.68,51.37,,,,
83,4/25/2025 4:50,13.71,51.37,,,,
84,4/25/2025 4:55,13.75,51.4,,,,
85,4/25/2025 5:00,13.76,51.4,,,,
86,4/25/2025 5:05,13.78,51.37,,,,
87,4/25/2025 5:10,13.74,51.33,,,,
88,4/25/2025 5:15,13.79,51.33,,,,
89,4/25/2025 5:20,13.79,51.33,,,,
90,4/25/2025 5:25,13.81,51.33,,,,
91,4/25/2025 5:30,13.8,51.3,,,,
92,4/25/2025 5:35,13.8,51.3,,,,
93,4/25/2025 5:40,13.81,51.33,,,,
94,4/25/2025 5:45,13.85,51.37,,,,
95,4/25/2025 5:50,13.91,51.44,,,,
96,4/25/2025 5:55,13.92,51.51,,,,
97,4/25/2025 6:00,13.9,51.55,,,,
98,4/25/2025 6:05,13.88,51.51,,,,
99,4/25/2025 6:10,13.85,51.48,,,,
100,4/25/2025 6:15,13.84,51.44,,,,
101,4/25/2025 6:20,13.85,51.4,,,,
102,4/25/2025 6:25,13.84,51.4,,,,
103,4/25/2025 6:30,13.82,51.4,,,,
104,4/25/2025 6:35,13.79,51.4,,,,
105,4/25/2025 6:40,13.79,51.37,,,,
106,4/25/2025 6:45,13.78,51.37,,,,
107,4/25/2025 6:50,13.76,51.33,,,,
108,4/25/2025 6:55,13.75,51.33,,,,
109,4/25/2025 7:00,13.77,51.3,,,,
110,4/25/2025 7:05,13.73,51.26,,,,
111,4/25/2025 7:10,13.73,51.22,,,,
112,4/25/2025 7:15,13.71,51.19,,,,
113,4/25/2025 7:20,13.71,51.15,,,,
114,4/25/2025 7:25,13.67,51.15,,,,
115,4/25/2025 7:30,13.68,51.12,,,,
116,4/25/2025 7:35,13.67,51.08,,,,
117,4/25/2025 7:40,13.67,51.04,,,,
118,4/25/2025 7:45,13.68,51.01,,,,
119,4/25/2025 7:50,13.64,50.97,,,,
120,4/25/2025 7:55,13.62,50.97,,,,
121,4/25/2025 8:00,13.63,50.97,,,,
122,4/25/2025 8:05,13.64,50.97,,,,
123,4/25/2025 8:10,13.62,50.97,,,,
124,4/25/2025 8:15,13.62,51.01,,,,
125,4/25/2025 8:20,13.65,51.01,,,,
126,4/25/2025 8:25,13.63,51.04,,,,
127,4/25/2025 8:30,13.63,51.04,,,,
128,4/25/2025 8:35,13.63,51.08,,,,
129,4/25/2025 8:40,13.61,51.08,,,,
130,4/25/2025 8:45,13.61,51.12,,,,
131,4/25/2025 8:50,13.58,51.15,,,,
132,4/25/2025 8:55,13.56,51.15,,,,
133,4/25/2025 9:00,13.53,51.15,,,,
134,4/25/2025 9:05,13.51,51.15,,,,
135,4/25/2025 9:10,13.5,51.15,,,,
136,4/25/2025 9:15,13.5,51.15,,,,
137,4/25/2025 9:20,13.51,51.15,,,,
138,4/25/2025 9:25,13.5,51.12,,,,
139,4/25/2025 9:30,13.5,51.08,,,,
140,4/25/2025 9:35,13.52,51.04,,,,
141,4/25/2025 9:40,13.51,51.04,,,,
142,4/25/2025 9:45,13.5,51.01,,,,
143,4/25/2025 9:50,13.48,51.01,,,,
144,4/25/2025 9:55,13.5,51.01,,,,
145,4/25/2025 10:00,13.49,50.97,,,,
146,4/25/2025 10:05,13.47,50.97,,,,
147,4/25/2025 10:10,13.46,50.94,,,,
148,4/25/2025 10:15,13.45,50.9,,,,
149,4/25/2025 10:20,13.45,50.9,,,,
150,4/25/2025 10:25,13.47,50.86,,,,
151,4/25/2025 10:30,13.46,50.86,,,,
152,4/25/2025 10:35,13.45,50.86,,,,
153,4/25/2025 10:40,13.45,50.83,,,,
154,4/25/2025 10:45,13.42,50.83,,,,
155,4/25/2025 10:50,13.41,50.79,,,,
156,4/25/2025 10:55,13.4,50.79,,,,
157,4/25/2025 11:00,13.38,50.76,,,,
158,4/25/2025 11:05,13.4,50.76,,,,
159,4/25/2025 11:10,13.37,50.72,,,,
160,4/25/2025 11:15,13.37,50.68,,,,
161,4/25/2025 11:20,13.33,50.68,,,,
162,4/25/2025 11:25,13.34,50.65,,,,
163,4/25/2025 11:30,13.31,50.61,,,,
164,4/25/2025 11:35,13.27,50.61,,,,
165,4/25/2025 11:40,13.23,50.65,,,,
166,4/25/2025 11:45,13.2,50.65,,,,
167,4/25/2025 11:50,13.15,50.68,,,,
168,4/25/2025 11:55,13.11,50.68,,,,
169,4/25/2025 12:00,13.08,50.68,,,,
170,4/25/2025 12:05,13.05,50.68,,,,
171,4/25/2025 12:10,12.98,50.65,,,,
172,4/25/2025 12:15,12.97,50.61,,,,
173,4/25/2025 12:20,12.95,50.61,,,,
174,4/25/2025 12:25,12.93,50.61,,,,
175,4/25/2025 12:30,12.91,50.61,,,,
176,4/25/2025 12:35,12.9,50.65,,,,
177,4/25/2025 12:40,12.86,50.68,,,,
178,4/25/2025 12:45,12.84,50.72,,,,
179,4/25/2025 12:50,12.79,50.79,,,,
180,4/25/2025 12:55,12.81,50.79,,,,
181,4/25/2025 13:00,12.79,50.83,,,,
182,4/25/2025 13:05,12.76,50.86,,,,
183,4/25/2025 13:10,12.76,50.86,,,,
184,4/25/2025 13:15,12.75,50.9,,,,
185,4/25/2025 13:20,12.74,50.94,,,,
186,4/25/2025 13:25,12.73,50.94,,,,
187,4/25/2025 13:30,12.72,50.97,,,,
188,4/25/2025 13:35,12.72,51.01,,,,
189,4/25/2025 13:40,12.72,51.04,,,,
190,4/25/2025 13:45,12.75,51.08,,,,
191,4/25/2025 13:50,12.75,51.15,,,,
192,4/25/2025 13:55,12.76,51.19,,,,
193,4/25/2025 14:00,12.75,51.19,,,,
194,4/25/2025 14:05,12.73,51.22,,,,
195,4/25/2025 14:10,12.72,51.22,,,,
196,4/25/2025 14:15,12.73,51.22,,,,
197,4/25/2025 14:20,12.75,51.22,,,,
198,4/25/2025 14:25,12.76,51.15,,,,
199,4/25/2025 14:30,12.71,51.12,,,,
200,4/25/2025 14:35,12.73,51.12,,,,
201,4/25/2025 14:40,12.73,51.08,,,,
202,4/25/2025 14:45,12.73,51.04,,,,
203,4/25/2025 14:50,12.74,51.01,,,,
204,4/25/2025 14:55,12.74,51.01,,,,
205,4/25/2025 15:00,12.78,51.01,,,,
206,4/25/2025 15:05,12.76,51.01,,,,
207,4/25/2025 15:10,12.77,50.97,,,,
208,4/25/2025 15:15,12.76,50.97,,,,
209,4/25/2025 15:20,12.74,50.94,,,,
210,4/25/2025 15:25,12.75,50.94,,,,
211,4/25/2025 15:30,12.76,50.94,,,,
212,4/25/2025 15:35,12.75,50.94,,,,
213,4/25/2025 15:40,12.79,50.9,,,,
214,4/25/2025 15:45,12.79,50.9,,,,
215,4/25/2025 15:50,12.78,50.9,,,,
216,4/25/2025 15:55,12.81,50.94,,,,
217,4/25/2025 16:00,12.79,51.01,,,,
218,4/25/2025 16:05,12.79,51.08,,,,
219,4/25/2025 16:10,12.79,51.15,,,,
220,4/25/2025 16:15,12.76,51.19,,,,
221,4/25/2025 16:20,12.77,51.26,,,,
222,4/25/2025 16:25,12.76,51.33,,,,
223,4/25/2025 16:30,12.81,51.4,,,,
224,4/25/2025 16:35,12.81,51.51,,,,
225,4/25/2025 16:40,12.79,51.55,,,,
226,4/25/2025 16:45,12.82,51.58,,,,
227,4/25/2025 16:50,12.8,51.62,,,,
228,4/25/2025 16:55,12.8,51.62,,,,
229,4/25/2025 17:00,12.8,51.62,,,,
230,4/25/2025 17:05,12.8,51.62,,,,
231,4/25/2025 17:10,12.78,51.58,,,,
232,4/25/2025 17:15,12.78,51.58,,,,
233,4/25/2025 17:20,12.8,51.55,,,,
234,4/25/2025 17:25,12.79,51.55,,,,
235,4/25/2025 17:30,12.79,51.51,,,,
236,4/25/2025 17:35,12.84,51.48,,,,
237,4/25/2025 17:40,12.81,51.44,,,,
238,4/25/2025 17:45,12.96,51.33,,,,
239,4/25/2025 17:50,13.24,51.22,,,,
240,4/25/2025 17:55,13.53,51.3,,,,
241,4/25/2025 18:00,13.52,51.37,,,,
242,4/25/2025 18:05,13.52,51.4,,,,
243,4/25/2025 18:10,13.61,51.51,,,,
244,4/25/2025 18:15,13.93,51.62,,,,
245,4/25/2025 18:20,14.03,51.73,,,,
246,4/25/2025 18:25,14.09,51.8,,,,
247,4/25/2025 18:30,14.1,51.8,,,,
248,4/25/2025 18:35,14.21,51.84,,,,
249,4/25/2025 18:40,14.27,51.84,,,,
250,4/25/2025 18:45,14.32,51.84,,,,
251,4/25/2025 18:50,14.35,51.91,,,,
252,4/25/2025 18:55,14.33,51.87,,,,
253,4/25/2025 19:00,14.34,51.8,,,,
254,4/25/2025 19:05,14.31,51.73,,,,
255,4/25/2025 19:10,14.27,51.62,,,,
256,4/25/2025 19:15,14.3,51.51,,,,
257,4/25/2025 19:20,14.32,51.44,,,,
258,4/25/2025 19:25,14.33,51.4,,,,
259,4/25/2025 19:30,14.28,51.4,,,,
260,4/25/2025 19:35,14.34,51.37,,,,
261,4/25/2025 19:40,14.32,51.37,,,,
262,4/25/2025 19:45,14.33,51.33,,,,
263,4/25/2025 19:50,14.4,51.4,,,,
264,4/25/2025 19:55,14.32,51.37,,,,
265,4/25/2025 20:00,14.31,51.3,,,,
266,4/25/2025 20:05,14.34,51.26,,,,
267,4/25/2025 20:10,14.4,51.33,,,,
268,4/25/2025 20:15,14.36,51.4,,,,
269,4/25/2025 20:20,14.29,51.44,,,,
270,4/25/2025 20:25,14.37,51.48,,,,
271,4/25/2025 20:30,14.34,51.76,,,,
272,4/25/2025 20:35,14.27,51.69,,,,
273,4/25/2025 20:40,14.27,51.55,,,,
274,4/25/2025 20:45,14.16,51.44,,,,
275,4/25/2025 20:50,14.16,51.4,,,,
276,4/25/2025 20:55,14.07,51.33,,,,
277,4/25/2025 21:00,14.07,51.3,,,,
278,4/25/2025 21:05,14.08,51.48,,,,
279,4/25/2025 21:10,14.05,51.69,,,,
280,4/25/2025 21:15,13.99,51.73,,,,
281,4/25/2025 21:20,13.95,51.69,,,,
282,4/25/2025 21:25,13.94,51.69,,,,
283,4/25/2025 21:30,13.96,51.69,,,,
284,4/25/2025 21:35,13.93,51.69,,,,
285,4/25/2025 21:40,13.91,51.62,,,,
286,4/25/2025 21:45,13.92,51.62,,,,
287,4/25/2025 21:50,13.93,51.69,,,,
288,4/25/2025 21:55,13.91,51.73,,,,
289,4/25/2025 22:00,13.89,51.76,,,,
290,4/25/2025 22:05,13.91,51.76,,,,
291,4/25/2025 22:10,13.93,51.8,,,,
292,4/25/2025 22:15,13.92,51.84,,,,
293,4/25/2025 22:20,13.93,51.87,,,,
294,4/25/2025 22:25,13.92,51.87,,,,
295,4/25/2025 22:30,13.92,51.87,,,,
296,4/25/2025 22:35,13.91,51.87,,,,
297,4/25/2025 22:40,13.93,51.87,,,,
298,4/25/2025 22:45,13.92,51.84,,,,
299,4/25/2025 22:50,13.94,51.84,,,,
300,4/25/2025 22:55,13.93,51.8,,,,
301,4/25/2025 23:00,13.95,51.73,,,,
302,4/25/2025 23:05,13.97,51.73,,,,
303,4/25/2025 23:10,14.02,51.8,,,,
304,4/25/2025 23:15,13.98,51.87,,,,
305,4/25/2025 23:20,13.97,51.91,,,,
306,4/25/2025 23:25,14,51.94,,,,
307,4/25/2025 23:30,14.01,51.94,,,,
308,4/25/2025 23:35,13.94,51.98,,,,
309,4/25/2025 23:40,13.97,51.94,,,,
310,4/25/2025 23:45,13.83,51.91,,,,
311,4/25/2025 23:50,13.71,51.76,,,,
312,4/25/2025 23:55,13.74,51.76,,,,
313,4/26/2025 0:00,13.62,51.76,,,,
314,4/26/2025 0:05,13.73,51.8,,,,
315,4/26/2025 0:10,13.72,51.87,,,,
316,4/26/2025 0:15,13.76,51.94,,,,
317,4/26/2025 0:20,13.74,51.94,,,,
318,4/26/2025 0:25,13.65,51.94,,,,
319,4/26/2025 0:30,13.66,51.94,,,,
320,4/26/2025 0:35,13.67,51.98,,,,
321,4/26/2025 0:40,13.62,51.94,,,,
322,4/26/2025 0:45,13.59,51.94,,,,
323,4/26/2025 0:50,13.6,51.94,,,,
324,4/26/2025 0:55,13.59,51.94,,,,
325,4/26/2025 1:00,13.57,51.98,,,,
326,4/26/2025 1:05,13.56,51.94,,,,
327,4/26/2025 1:10,13.51,51.94,,,,
328,4/26/2025 1:15,13.54,51.91,,,,
329,4/26/2025 1:20,13.54,51.94,,,,
330,4/26/2025 1:25,13.54,51.94,,,,
331,4/26/2025 1:30,13.52,51.94,,,,
332,4/26/2025 1:35,13.51,51.94,,,,
333,4/26/2025 1:40,13.49,51.94,,,,
334,4/26/2025 1:45,13.51,51.94,,,,
335,4/26/2025 1:50,13.47,51.94,,,,
336,4/26/2025 1:55,13.43,51.91,,,,
337,4/26/2025 2:00,13.43,51.91,,,,
338,4/26/2025 2:05,13.42,51.91,,,,
339,4/26/2025 2:10,13.4,51.91,,,,
340,4/26/2025 2:15,13.4,51.87,,,,
341,4/26/2025 2:20,13.4,51.91,,,,
342,4/26/2025 2:25,13.38,51.94,,,,
343,4/26/2025 2:30,13.4,51.91,,,,
344,4/26/2025 2:35,13.37,51.94,,,,
345,4/26/2025 2:40,13.4,51.94,,,,
346,4/26/2025 2:45,13.43,51.98,,,,
347,4/26/2025 2:50,13.43,52.02,,,,
348,4/26/2025 2:55,13.44,52.02,,,,
349,4/26/2025 3:00,13.45,52.02,,,,
350,4/26/2025 3:05,13.45,52.02,,,,
351,4/26/2025 3:10,13.43,52.02,,,,
352,4/26/2025 3:15,13.45,52.02,,,,
353,4/26/2025 3:20,13.48,52.05,,,,
354,4/26/2025 3:25,13.53,52.09,,,,
355,4/26/2025 3:30,13.56,52.12,,,,
356,4/26/2025 3:35,13.59,52.16,,,,
357,4/26/2025 3:40,13.59,52.2,,,,
358,4/26/2025 3:45,13.6,52.23,,,,
359,4/26/2025 3:50,13.54,52.16,,,,
360,4/26/2025 3:55,13.5,52.12,,,,
361,4/26/2025 4:00,13.51,52.09,,,,
362,4/26/2025 4:05,13.43,52.02,,,,
363,4/26/2025 4:10,13.49,51.98,,,,
364,4/26/2025 4:15,13.51,51.98,,,,
365,4/26/2025 4:20,13.49,51.98,,,,
366,4/26/2025 4:25,13.5,52.02,,,,
367,4/26/2025 4:30,13.48,51.98,,,,
368,4/26/2025 4:35,13.43,51.94,,,,
369,4/26/2025 4:40,13.48,51.94,,,,
370,4/26/2025 4:45,13.32,51.84,,,,
371,4/26/2025 4:50,13.34,51.76,,,,
372,4/26/2025 4:55,13.29,51.73,,,,
373,4/26/2025 5:00,13.36,51.69,,,,
374,4/26/2025 5:05,13.3,51.66,,,,
375,4/26/2025 5:10,13.32,51.62,,,,
376,4/26/2025 5:15,13.3,51.58,,,,
377,4/26/2025 5:20,13.31,51.55,,,,
378,4/26/2025 5:25,13.32,51.51,,,,
379,4/26/2025 5:30,13.31,51.48,,,,
380,4/26/2025 5:35,13.25,51.4,,,,
381,4/26/2025 5:40,13.26,51.37,,,,
382,4/26/2025 5:45,13.25,51.37,,,,
383,4/26/2025 5:50,13.24,51.37,,,,
384,4/26/2025 5:55,13.21,51.37,,,,
385,4/26/2025 6:00,13.21,51.4,,,,
386,4/26/2025 6:05,13.18,51.4,,,,
387,4/26/2025 6:10,13.18,51.44,,,,
388,4/26/2025 6:15,13.18,51.44,,,,
389,4/26/2025 6:20,13.19,51.44,,,,
390,4/26/2025 6:25,13.17,51.44,,,,
391,4/26/2025 6:30,13.16,51.44,,,,
392,4/26/2025 6:35,13.15,51.44,,,,
393,4/26/2025 6:40,13.15,51.44,,,,
394,4/26/2025 6:45,13.14,51.4,,,,
395,4/26/2025 6:50,13.15,51.4,,,,
396,4/26/2025 6:55,13.12,51.37,,,,
397,4/26/2025 7:00,13.12,51.33,,,,
398,4/26/2025 7:05,13.13,51.33,,,,
399,4/26/2025 7:10,13.11,51.33,,,,
400,4/26/2025 7:15,13.07,51.3,,,,
401,4/26/2025 7:20,13.07,51.3,,,,
402,4/26/2025 7:25,13.06,51.26,,,,
403,4/26/2025 7:30,13.02,51.26,,,,
404,4/26/2025 7:35,13.02,51.22,,,,
405,4/26/2025 7:40,13.03,51.22,,,,
406,4/26/2025 7:45,13.02,51.19,,,,
407,4/26/2025 7:50,12.99,51.15,,,,
408,4/26/2025 7:55,12.99,51.12,,,,
409,4/26/2025 8:00,12.97,51.08,,,,
410,4/26/2025 8:05,12.94,51.04,,,,
411,4/26/2025 8:10,12.92,51.04,,,,
412,4/26/2025 8:15,12.92,51.01,,,,
413,4/26/2025 8:20,12.9,50.97,,,,
414,4/26/2025 8:25,12.85,50.9,,,,
415,4/26/2025 8:30,12.81,50.86,,,,
416,4/26/2025 8:35,12.8,50.83,,,,
417,4/26/2025 8:40,12.76,50.83,,,,
418,4/26/2025 8:45,12.77,50.83,,,,
419,4/26/2025 8:50,12.75,50.79,,,,
420,4/26/2025 8:55,12.73,50.76,,,,
421,4/26/2025 9:00,12.73,50.76,,,,
422,4/26/2025 9:05,12.71,50.72,,,,
423,4/26/2025 9:10,12.73,50.72,,,,
424,4/26/2025 9:15,12.72,50.68,,,,
425,4/26/2025 9:20,12.73,50.65,,,,
426,4/26/2025 9:25,12.71,50.65,,,,
427,4/26/2025 9:30,12.72,50.65,,,,
428,4/26/2025 9:35,12.72,50.61,,,,
429,4/26/2025 9:40,12.72,50.61,,,,
430,4/26/2025 9:45,12.71,50.61,,,,
431,4/26/2025 9:50,12.71,50.65,,,,
432,4/26/2025 9:55,12.71,50.65,,,,
433,4/26/2025 10:00,12.71,50.65,,,,
434,4/26/2025 10:05,12.69,50.65,,,,
435,4/26/2025 10:10,12.69,50.68,,,,
436,4/26/2025 10:15,12.65,50.72,,,,
437,4/26/2025 10:20,12.62,50.76,,,,
438,4/26/2025 10:25,12.6,50.79,,,,
439,4/26/2025 10:30,12.56,50.79,,,,
440,4/26/2025 10:35,12.56,50.79,,,,
441,4/26/2025 10:40,12.55,50.83,,,,
442,4/26/2025 10:45,12.56,50.83,,,,
443,4/26/2025 10:50,12.57,50.83,,,,
444,4/26/2025 10:55,12.59,50.79,,,,
445,4/26/2025 11:00,12.58,50.79,,,,
446,4/26/2025 11:05,12.61,50.76,,,,
447,4/26/2025 11:10,12.63,50.76,,,,
448,4/26/2025 11:15,12.66,50.76,,,,
449,4/26/2025 11:20,12.66,50.79,,,,
450,4/26/2025 11:25,12.65,50.79,,,,
451,4/26/2025 11:30,12.68,50.83,,,,
452,4/26/2025 11:35,12.67,50.76,,,,
453,4/26/2025 11:40,12.73,50.65,,,,
454,4/26/2025 11:45,12.74,50.65,,,,
455,4/26/2025 11:50,12.76,50.72,,,,
456,4/26/2025 11:55,12.75,50.65,,,,
457,4/26/2025 12:00,12.76,50.54,,,,
458,4/26/2025 12:05,12.82,50.65,,,,
459,4/26/2025 12:10,12.87,50.65,,,,
460,4/26/2025 12:15,12.95,50.83,,,,
461,4/26/2025 12:20,12.91,50.97,,,,
462,4/26/2025 12:25,12.84,50.97,,,,
463,4/26/2025 12:30,12.66,50.97,,,,
464,4/26/2025 12:35,12.73,50.97,,,,
465,4/26/2025 12:40,12.8,51.04,,,,
466,4/26/2025 12:45,12.77,51.08,,,,
467,4/26/2025 12:50,12.75,51.12,,,,
468,4/26/2025 12:55,12.71,51.12,,,,
469,4/26/2025 13:00,12.67,51.08,,,,
470,4/26/2025 13:05,12.71,51.12,,,,
471,4/26/2025 13:10,12.77,51.15,,,,
472,4/26/2025 13:15,12.74,51.15,,,,
473,4/26/2025 13:20,12.69,51.15,,,,
474,4/26/2025 13:25,12.64,51.12,,,,
475,4/26/2025 13:30,12.7,51.15,,,,
476,4/26/2025 13:35,12.73,51.19,,,,
477,4/26/2025 13:40,12.69,51.19,,,,
478,4/26/2025 13:45,12.71,51.19,,,,
479,4/26/2025 13:50,12.64,51.19,,,,
480,4/26/2025 13:55,12.61,51.19,,,,
481,4/26/2025 14:00,12.61,51.19,,,,
482,4/26/2025 14:05,12.58,51.19,,,,
483,4/26/2025 14:10,12.56,51.19,,,,
484,4/26/2025 14:15,12.56,51.15,,,,
485,4/26/2025 14:20,12.55,51.19,,,,
486,4/26/2025 14:25,12.55,51.19,,,,
487,4/26/2025 14:30,12.54,51.19,,,,
488,4/26/2025 14:35,12.52,51.19,,,,
489,4/26/2025 14:40,12.52,51.19,,,,
490,4/26/2025 14:45,12.51,51.19,,,,
491,4/26/2025 14:50,12.5,51.22,,,,
492,4/26/2025 14:55,12.48,51.22,,,,
493,4/26/2025 15:00,12.49,51.22,,,,
494,4/26/2025 15:05,12.46,51.26,,,,
495,4/26/2025 15:10,12.49,51.26,,,,
496,4/26/2025 15:15,12.46,51.3,,,,
497,4/26/2025 15:20,12.43,51.33,,,,
498,4/26/2025 15:25,12.43,51.33,,,,
499,4/26/2025 15:30,12.43,51.33,,,,
500,4/26/2025 15:35,12.42,51.37,,,,
501,4/26/2025 15:40,12.43,51.37,,,,
502,4/26/2025 15:45,12.42,51.4,,,,
503,4/26/2025 15:50,12.41,51.4,,,,
504,4/26/2025 15:55,12.4,51.44,,,,
505,4/26/2025 16:00,12.43,51.44,,,,
506,4/26/2025 16:05,12.44,51.48,,,,
507,4/26/2025 16:10,12.5,51.51,,,,
508,4/26/2025 16:15,12.61,51.55,,,,
509,4/26/2025 16:20,12.67,51.55,,,,
510,4/26/2025 16:25,12.71,51.55,,,,
511,4/26/2025 16:30,12.73,51.55,,,,
512,4/26/2025 16:35,12.74,51.55,,,,
513,4/26/2025 16:40,12.74,51.55,,,,
514,4/26/2025 16:45,12.75,51.51,,,,
515,4/26/2025 16:50,12.76,51.51,,,,
516,4/26/2025 16:55,12.72,51.48,,,,
517,4/26/2025 17:00,12.7,51.44,,,,
518,4/26/2025 17:05,12.68,51.4,,,,
519,4/26/2025 17:10,12.68,51.37,,,,
520,4/26/2025 17:15,12.75,51.37,,,,
521,4/26/2025 17:20,12.79,51.33,,,,
522,4/26/2025 17:25,12.74,51.33,,,,
523,4/26/2025 17:30,12.76,51.3,,,,
524,4/26/2025 17:35,12.78,51.3,,,,
525,4/26/2025 17:40,12.76,51.26,,,,
526,4/26/2025 17:45,12.74,51.26,,,,
527,4/26/2025 17:50,12.7,51.22,,,,
528,4/26/2025 17:55,12.71,51.19,,,,
529,4/26/2025 18:00,12.73,51.15,,,,
530,4/26/2025 18:05,12.72,51.15,,,,
531,4/26/2025 18:10,12.73,51.12,,,,
532,4/26/2025 18:15,12.74,51.12,,,,
533,4/26/2025 18:20,12.75,51.12,,,,
534,4/26/2025 18:25,12.79,51.12,,,,
535,4/26/2025 18:30,12.78,51.12,,,,
536,4/26/2025 18:35,12.79,51.08,,,,
537,4/26/2025 18:40,12.78,51.08,,,,
538,4/26/2025 18:45,12.79,51.08,,,,
539,4/26/2025 18:50,12.82,51.08,,,,
540,4/26/2025 18:55,12.81,51.12,,,,
541,4/26/2025 19:00,12.79,51.15,,,,
542,4/26/2025 19:05,12.79,51.19,,,,
543,4/26/2025 19:10,12.8,51.3,,,,
544,4/26/2025 19:15,12.81,51.33,,,,
545,4/26/2025 19:20,12.81,51.33,,,,
546,4/26/2025 19:25,12.79,51.33,,,,
