Plot Title: 22224699,,,,,,,
#,"Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 22224699, SEN S/N: 22224699)","Temp, °F (LGR S/N: 22224699, SEN S/N: 22224699)",Coupler Attached (LGR S/N: 22224699),Host Connected (LGR S/N: 22224699),Stopped (LGR S/N: 22224699),End Of File (LGR S/N: 22224699)
84,4/25/2025 4:55,13.96,51.62,,,,
85,4/25/2025 5:00,13.96,51.58,,,,
86,4/25/2025 5:05,13.99,51.58,,,,
87,4/25/2025 5:10,14.09,51.69,,,,
88,4/25/2025 5:15,14.13,51.8,,,,
89,4/25/2025 5:20,14.12,51.87,,,,
90,4/25/2025 5:25,14.13,51.94,,,,
91,4/25/2025 5:30,14.11,51.98,,,,
92,4/25/2025 5:35,14.1,51.98,,,,
93,4/25/2025 5:40,14.14,52.05,,,,
94,4/25/2025 5:45,14.15,52.12,,,,
95,4/25/2025 5:50,14.13,52.2,,,,
96,4/25/2025 5:55,14.14,52.2,,,,
97,4/25/2025 6:00,14.12,52.23,,,,
98,4/25/2025 6:05,14.12,52.23,,,,
99,4/25/2025 6:10,14.09,52.16,,,,
100,4/25/2025 6:15,14.06,52.12,,,,
101,4/25/2025 6:20,14.04,52.09,,,,
102,4/25/2025 6:25,14,52.02,,,,
103,4/25/2025 6:30,13.99,52.02,,,,
104,4/25/2025 6:35,14.02,52.02,,,,
105,4/25/2025 6:40,14.03,52.02,,,,
106,4/25/2025 6:45,14.02,52.05,,,,
107,4/25/2025 6:50,14.01,52.05,,,,
108,4/25/2025 6:55,14.02,52.05,,,,
109,4/25/2025 7:00,14,52.05,,,,
110,4/25/2025 7:05,13.97,52.02,,,,
111,4/25/2025 7:10,13.97,52.02,,,,
112,4/25/2025 7:15,13.96,51.98,,,,
113,4/25/2025 7:20,13.94,51.98,,,,
114,4/25/2025 7:25,13.93,51.94,,,,
115,4/25/2025 7:30,13.92,51.91,,,,
116,4/25/2025 7:35,13.89,51.91,,,,
117,4/25/2025 7:40,13.9,51.87,,,,
118,4/25/2025 7:45,13.87,51.84,,,,
119,4/25/2025 7:50,13.85,51.84,,,,
120,4/25/2025 7:55,13.84,51.8,,,,
121,4/25/2025 8:00,13.82,51.8,,,,
122,4/25/2025 8:05,13.81,51.8,,,,
123,4/25/2025 8:10,13.79,51.8,,,,
124,4/25/2025 8:15,13.79,51.76,,,,
125,4/25/2025 8:20,13.79,51.76,,,,
126,4/25/2025 8:25,13.74,51.76,,,,
127,4/25/2025 8:30,13.75,51.73,,,,
128,4/25/2025 8:35,13.74,51.73,,,,
129,4/25/2025 8:40,13.71,51.69,,,,
130,4/25/2025 8:45,13.71,51.69,,,,
131,4/25/2025 8:50,13.69,51.66,,,,
132,4/25/2025 8:55,13.68,51.66,,,,
133,4/25/2025 9:00,13.66,51.66,,,,
134,4/25/2025 9:05,13.65,51.66,,,,
135,4/25/2025 9:10,13.63,51.66,,,,
136,4/25/2025 9:15,13.63,51.62,,,,
137,4/25/2025 9:20,13.58,51.62,,,,
138,4/25/2025 9:25,13.54,51.62,,,,
139,4/25/2025 9:30,13.52,51.62,,,,
140,4/25/2025 9:35,13.47,51.58,,,,
141,4/25/2025 9:40,13.42,51.58,,,,
142,4/25/2025 9:45,13.38,51.55,,,,
143,4/25/2025 9:50,13.36,51.55,,,,
144,4/25/2025 9:55,13.34,51.51,,,,
145,4/25/2025 10:00,13.33,51.51,,,,
146,4/25/2025 10:05,13.29,51.51,,,,
147,4/25/2025 10:10,13.29,51.51,,,,
148,4/25/2025 10:15,13.28,51.51,,,,
149,4/25/2025 10:20,13.27,51.48,,,,
150,4/25/2025 10:25,13.27,51.48,,,,
151,4/25/2025 10:30,13.28,51.48,,,,
152,4/25/2025 10:35,13.26,51.44,,,,
153,4/25/2025 10:40,13.26,51.44,,,,
154,4/25/2025 10:45,13.27,51.44,,,,
155,4/25/2025 10:50,13.25,51.4,,,,
156,4/25/2025 10:55,13.26,51.37,,,,
157,4/25/2025 11:00,13.22,51.33,,,,
158,4/25/2025 11:05,13.22,51.22,,,,
159,4/25/2025 11:10,13.22,51.19,,,,
160,4/25/2025 11:15,13.22,51.19,,,,
161,4/25/2025 11:20,13.19,51.15,,,,
162,4/25/2025 11:25,13.15,51.15,,,,
163,4/25/2025 11:30,13.13,51.19,,,,
164,4/25/2025 11:35,13.03,51.22,,,,
165,4/25/2025 11:40,12.96,51.26,,,,
166,4/25/2025 11:45,12.94,51.3,,,,
167,4/25/2025 11:50,12.91,51.3,,,,
168,4/25/2025 11:55,12.88,51.3,,,,
169,4/25/2025 12:00,12.88,51.3,,,,
170,4/25/2025 12:05,12.87,51.3,,,,
171,4/25/2025 12:10,12.84,51.3,,,,
172,4/25/2025 12:15,12.85,51.3,,,,
173,4/25/2025 12:20,12.84,51.3,,,,
174,4/25/2025 12:25,12.82,51.3,,,,
175,4/25/2025 12:30,12.82,51.26,,,,
176,4/25/2025 12:35,12.8,51.26,,,,
177,4/25/2025 12:40,12.78,51.26,,,,
178,4/25/2025 12:45,12.76,51.3,,,,
179,4/25/2025 12:50,12.73,51.3,,,,
180,4/25/2025 12:55,12.73,51.3,,,,
181,4/25/2025 13:00,12.68,51.33,,,,
182,4/25/2025 13:05,12.64,51.3,,,,
183,4/25/2025 13:10,12.64,51.26,,,,
184,4/25/2025 13:15,12.64,51.3,,,,
185,4/25/2025 13:20,12.65,51.33,,,,
186,4/25/2025 13:25,12.65,51.37,,,,
187,4/25/2025 13:30,12.67,51.48,,,,
188,4/25/2025 13:35,12.67,51.55,,,,
189,4/25/2025 13:40,12.72,51.62,,,,
190,4/25/2025 13:45,12.79,51.66,,,,
191,4/25/2025 13:50,12.86,51.69,,,,
192,4/25/2025 13:55,12.86,51.73,,,,
193,4/25/2025 14:00,12.89,51.69,,,,
194,4/25/2025 14:05,12.93,51.58,,,,
195,4/25/2025 14:10,12.95,51.51,,,,
196,4/25/2025 14:15,12.96,51.48,,,,
197,4/25/2025 14:20,12.98,51.48,,,,
198,4/25/2025 14:25,13.01,51.44,,,,
199,4/25/2025 14:30,13.03,51.48,,,,
200,4/25/2025 14:35,13.04,51.51,,,,
201,4/25/2025 14:40,13.04,51.58,,,,
202,4/25/2025 14:45,13.04,51.62,,,,
203,4/25/2025 14:50,13.03,51.66,,,,
204,4/25/2025 14:55,13.04,51.69,,,,
205,4/25/2025 15:00,13.01,51.91,,,,
206,4/25/2025 15:05,12.99,52.02,,,,
207,4/25/2025 15:10,12.98,52.09,,,,
208,4/25/2025 15:15,12.98,52.09,,,,
209,4/25/2025 15:20,13.02,51.98,,,,
210,4/25/2025 15:25,13,51.98,,,,
211,4/25/2025 15:30,13.01,51.91,,,,
212,4/25/2025 15:35,12.99,51.91,,,,
213,4/25/2025 15:40,12.96,51.98,,,,
214,4/25/2025 15:45,12.93,52.05,,,,
215,4/25/2025 15:50,12.92,52.16,,,,
216,4/25/2025 15:55,12.99,52.38,,,,
217,4/25/2025 16:00,13.02,52.56,,,,
218,4/25/2025 16:05,13.16,52.63,,,,
219,4/25/2025 16:10,13.19,52.7,,,,
220,4/25/2025 16:15,13.32,52.74,,,,
221,4/25/2025 16:20,13.34,52.77,,,,
222,4/25/2025 16:25,13.44,52.74,,,,
223,4/25/2025 16:30,13.44,52.66,,,,
224,4/25/2025 16:35,13.44,52.56,,,,
225,4/25/2025 16:40,13.43,52.41,,,,
226,4/25/2025 16:45,13.4,52.23,,,,
227,4/25/2025 16:50,13.48,52.16,,,,
228,4/25/2025 16:55,13.55,52.16,,,,
229,4/25/2025 17:00,13.58,52.16,,,,
230,4/25/2025 17:05,13.58,52.12,,,,
231,4/25/2025 17:10,13.55,52.09,,,,
232,4/25/2025 17:15,13.58,52.05,,,,
233,4/25/2025 17:20,13.64,52.02,,,,
234,4/25/2025 17:25,13.75,52.02,,,,
235,4/25/2025 17:30,13.95,52.05,,,,
236,4/25/2025 17:35,14.04,52.16,,,,
237,4/25/2025 17:40,14.18,52.34,,,,
238,4/25/2025 17:45,14.25,52.66,,,,
239,4/25/2025 17:50,14.25,53.02,,,,
240,4/25/2025 17:55,14.21,53.24,,,,
241,4/25/2025 18:00,14.2,53.38,,,,
242,4/25/2025 18:05,14.19,53.53,,,,
243,4/25/2025 18:10,14.2,53.42,,,,
244,4/25/2025 18:15,14.25,53.24,,,,
245,4/25/2025 18:20,14.31,53.02,,,,
246,4/25/2025 18:25,14.35,52.84,,,,
247,4/25/2025 18:30,14.39,52.81,,,,
248,4/25/2025 18:35,14.38,53.02,,,,
249,4/25/2025 18:40,14.37,53.17,,,,
250,4/25/2025 18:45,14.34,53.31,,,,
251,4/25/2025 18:50,14.31,53.49,,,,
252,4/25/2025 18:55,14.3,53.49,,,,
253,4/25/2025 19:00,14.32,53.49,,,,
254,4/25/2025 19:05,14.31,53.49,,,,
255,4/25/2025 19:10,14.33,53.35,,,,
256,4/25/2025 19:15,14.32,53.35,,,,
257,4/25/2025 19:20,14.36,53.28,,,,
258,4/25/2025 19:25,14.36,53.24,,,,
259,4/25/2025 19:30,14.37,53.1,,,,
260,4/25/2025 19:35,14.38,53.06,,,,
261,4/25/2025 19:40,14.38,53.02,,,,
262,4/25/2025 19:45,14.38,53.02,,,,
263,4/25/2025 19:50,14.36,53.06,,,,
264,4/25/2025 19:55,14.39,52.92,,,,
265,4/25/2025 20:00,14.39,52.84,,,,
266,4/25/2025 20:05,14.41,52.81,,,,
267,4/25/2025 20:10,14.4,52.84,,,,
268,4/25/2025 20:15,14.39,52.81,,,,
269,4/25/2025 20:20,14.35,52.77,,,,
270,4/25/2025 20:25,14.36,52.77,,,,
271,4/25/2025 20:30,14.3,52.81,,,,
272,4/25/2025 20:35,14.25,52.77,,,,
273,4/25/2025 20:40,14.2,52.77,,,,
274,4/25/2025 20:45,14.16,52.77,,,,
275,4/25/2025 20:50,14.11,52.74,,,,
276,4/25/2025 20:55,14.1,52.63,,,,
277,4/25/2025 21:00,14.09,52.52,,,,
278,4/25/2025 21:05,14.02,52.59,,,,
279,4/25/2025 21:10,14,52.52,,,,
280,4/25/2025 21:15,13.98,52.38,,,,
281,4/25/2025 21:20,13.98,52.2,,,,
282,4/25/2025 21:25,13.99,52.12,,,,
283,4/25/2025 21:30,13.98,52.12,,,,
284,4/25/2025 21:35,13.99,52.09,,,,
285,4/25/2025 21:40,13.99,52.02,,,,
286,4/25/2025 21:45,13.99,51.98,,,,
287,4/25/2025 21:50,13.99,51.98,,,,
288,4/25/2025 21:55,13.97,51.98,,,,
289,4/25/2025 22:00,13.96,52.02,,,,
290,4/25/2025 22:05,13.96,52.02,,,,
291,4/25/2025 22:10,13.96,52.05,,,,
292,4/25/2025 22:15,13.97,52.09,,,,
293,4/25/2025 22:20,13.97,52.09,,,,
294,4/25/2025 22:25,13.98,52.09,,,,
295,4/25/2025 22:30,13.99,52.05,,,,
296,4/25/2025 22:35,14,52.09,,,,
297,4/25/2025 22:40,13.99,52.12,,,,
298,4/25/2025 22:45,14.01,52.12,,,,
299,4/25/2025 22:50,14.04,52.09,,,,
300,4/25/2025 22:55,14.06,52.09,,,,
301,4/25/2025 23:00,14.07,52.09,,,,
302,4/25/2025 23:05,14.08,52.12,,,,
303,4/25/2025 23:10,14.09,52.16,,,,
304,4/25/2025 23:15,14.1,52.2,,,,
305,4/25/2025 23:20,14.1,52.23,,,,
306,4/25/2025 23:25,14.08,52.27,,,,
307,4/25/2025 23:30,14.09,52.27,,,,
308,4/25/2025 23:35,14.08,52.3,,,,
309,4/25/2025 23:40,14.09,52.3,,,,
310,4/25/2025 23:45,14.09,52.3,,,,
311,4/25/2025 23:50,14.05,52.3,,,,
312,4/25/2025 23:55,14.01,52.27,,,,
313,4/26/2025 0:00,13.97,52.23,,,,
314,4/26/2025 0:05,13.96,52.23,,,,
315,4/26/2025 0:10,13.91,52.23,,,,
316,4/26/2025 0:15,13.89,52.23,,,,
317,4/26/2025 0:20,13.87,52.23,,,,
318,4/26/2025 0:25,13.82,52.23,,,,
319,4/26/2025 0:30,13.82,52.23,,,,
320,4/26/2025 0:35,13.76,52.23,,,,
321,4/26/2025 0:40,13.73,52.2,,,,
322,4/26/2025 0:45,13.7,52.2,,,,
323,4/26/2025 0:50,13.69,52.16,,,,
324,4/26/2025 0:55,13.66,52.16,,,,
325,4/26/2025 1:00,13.66,52.16,,,,
326,4/26/2025 1:05,13.65,52.12,,,,
327,4/26/2025 1:10,13.64,52.12,,,,
328,4/26/2025 1:15,13.63,52.12,,,,
329,4/26/2025 1:20,13.62,52.12,,,,
330,4/26/2025 1:25,13.61,52.12,,,,
331,4/26/2025 1:30,13.58,52.12,,,,
332,4/26/2025 1:35,13.59,52.12,,,,
333,4/26/2025 1:40,13.57,52.12,,,,
334,4/26/2025 1:45,13.56,52.09,,,,
335,4/26/2025 1:50,13.55,52.09,,,,
336,4/26/2025 1:55,13.53,52.09,,,,
337,4/26/2025 2:00,13.51,52.09,,,,
338,4/26/2025 2:05,13.5,52.09,,,,
339,4/26/2025 2:10,13.48,52.09,,,,
340,4/26/2025 2:15,13.49,52.05,,,,
341,4/26/2025 2:20,13.48,52.09,,,,
342,4/26/2025 2:25,13.48,52.12,,,,
343,4/26/2025 2:30,13.49,52.12,,,,
344,4/26/2025 2:35,13.5,52.12,,,,
345,4/26/2025 2:40,13.51,52.16,,,,
346,4/26/2025 2:45,13.52,52.2,,,,
347,4/26/2025 2:50,13.53,52.2,,,,
348,4/26/2025 2:55,13.54,52.23,,,,
349,4/26/2025 3:00,13.57,52.23,,,,
350,4/26/2025 3:05,13.57,52.27,,,,
351,4/26/2025 3:10,13.57,52.27,,,,
352,4/26/2025 3:15,13.59,52.27,,,,
353,4/26/2025 3:20,13.61,52.3,,,,
354,4/26/2025 3:25,13.62,52.3,,,,
355,4/26/2025 3:30,13.62,52.34,,,,
356,4/26/2025 3:35,13.67,52.38,,,,
357,4/26/2025 3:40,13.67,52.41,,,,
358,4/26/2025 3:45,13.69,52.45,,,,
359,4/26/2025 3:50,13.68,52.41,,,,
360,4/26/2025 3:55,13.68,52.41,,,,
361,4/26/2025 4:00,13.67,52.41,,,,
362,4/26/2025 4:05,13.65,52.38,,,,
363,4/26/2025 4:10,13.63,52.38,,,,
364,4/26/2025 4:15,13.63,52.34,,,,
365,4/26/2025 4:20,13.62,52.3,,,,
366,4/26/2025 4:25,13.59,52.3,,,,
367,4/26/2025 4:30,13.58,52.27,,,,
368,4/26/2025 4:35,13.57,52.23,,,,
369,4/26/2025 4:40,13.56,52.23,,,,
370,4/26/2025 4:45,13.53,52.16,,,,
371,4/26/2025 4:50,13.55,52.12,,,,
372,4/26/2025 4:55,13.53,52.09,,,,
373,4/26/2025 5:00,13.55,52.05,,,,
374,4/26/2025 5:05,13.53,51.98,,,,
375,4/26/2025 5:10,13.49,51.91,,,,
376,4/26/2025 5:15,13.45,51.84,,,,
377,4/26/2025 5:20,13.49,51.76,,,,
378,4/26/2025 5:25,13.45,51.69,,,,
379,4/26/2025 5:30,13.36,51.58,,,,
380,4/26/2025 5:35,13.32,51.51,,,,
381,4/26/2025 5:40,13.29,51.51,,,,
382,4/26/2025 5:45,13.25,51.55,,,,
383,4/26/2025 5:50,13.24,51.58,,,,
384,4/26/2025 5:55,13.22,51.62,,,,
385,4/26/2025 6:00,13.21,51.66,,,,
386,4/26/2025 6:05,13.22,51.66,,,,
387,4/26/2025 6:10,13.22,51.66,,,,
388,4/26/2025 6:15,13.22,51.66,,,,
389,4/26/2025 6:20,13.22,51.62,,,,
390,4/26/2025 6:25,13.19,51.62,,,,
391,4/26/2025 6:30,13.16,51.66,,,,
392,4/26/2025 6:35,13.17,51.66,,,,
393,4/26/2025 6:40,13.15,51.62,,,,
394,4/26/2025 6:45,13.14,51.62,,,,
395,4/26/2025 6:50,13.13,51.58,,,,
396,4/26/2025 6:55,13.12,51.55,,,,
397,4/26/2025 7:00,13.09,51.51,,,,
398,4/26/2025 7:05,13.06,51.51,,,,
399,4/26/2025 7:10,13.07,51.51,,,,
400,4/26/2025 7:15,13.05,51.51,,,,
401,4/26/2025 7:20,13.05,51.48,,,,
402,4/26/2025 7:25,13.06,51.48,,,,
403,4/26/2025 7:30,13.05,51.4,,,,
404,4/26/2025 7:35,13.02,51.37,,,,
405,4/26/2025 7:40,13.01,51.33,,,,
406,4/26/2025 7:45,13,51.3,,,,
407,4/26/2025 7:50,12.98,51.26,,,,
408,4/26/2025 7:55,12.99,51.26,,,,
409,4/26/2025 8:00,12.98,51.22,,,,
410,4/26/2025 8:05,12.86,51.19,,,,
411,4/26/2025 8:10,12.83,51.15,,,,
412,4/26/2025 8:15,12.81,51.12,,,,
413,4/26/2025 8:20,12.79,51.08,,,,
414,4/26/2025 8:25,12.77,51.04,,,,
415,4/26/2025 8:30,12.74,51.04,,,,
416,4/26/2025 8:35,12.74,51.01,,,,
417,4/26/2025 8:40,12.73,51.01,,,,
418,4/26/2025 8:45,12.74,50.97,,,,
419,4/26/2025 8:50,12.72,50.94,,,,
420,4/26/2025 8:55,12.71,50.94,,,,
421,4/26/2025 9:00,12.7,50.94,,,,
422,4/26/2025 9:05,12.69,50.94,,,,
423,4/26/2025 9:10,12.68,50.94,,,,
424,4/26/2025 9:15,12.7,50.94,,,,
425,4/26/2025 9:20,12.7,50.94,,,,
426,4/26/2025 9:25,12.69,50.94,,,,
427,4/26/2025 9:30,12.69,50.94,,,,
428,4/26/2025 9:35,12.68,50.94,,,,
429,4/26/2025 9:40,12.68,50.94,,,,
430,4/26/2025 9:45,12.67,50.94,,,,
431,4/26/2025 9:50,12.64,50.94,,,,
432,4/26/2025 9:55,12.62,50.97,,,,
433,4/26/2025 10:00,12.59,50.97,,,,
434,4/26/2025 10:05,12.55,51.01,,,,
435,4/26/2025 10:10,12.53,51.01,,,,
436,4/26/2025 10:15,12.56,51.01,,,,
437,4/26/2025 10:20,12.55,51.01,,,,
438,4/26/2025 10:25,12.53,51.01,,,,
439,4/26/2025 10:30,12.55,51.01,,,,
440,4/26/2025 10:35,12.54,51.01,,,,
441,4/26/2025 10:40,12.54,51.01,,,,
442,4/26/2025 10:45,12.54,51.01,,,,
443,4/26/2025 10:50,12.58,51.01,,,,
444,4/26/2025 10:55,12.6,50.97,,,,
445,4/26/2025 11:00,12.63,50.97,,,,
446,4/26/2025 11:05,12.63,50.97,,,,
447,4/26/2025 11:10,12.64,50.97,,,,
448,4/26/2025 11:15,12.65,50.97,,,,
449,4/26/2025 11:20,12.64,51.01,,,,
450,4/26/2025 11:25,12.66,51.01,,,,
451,4/26/2025 11:30,12.67,51.04,,,,
452,4/26/2025 11:35,12.74,51.04,,,,
453,4/26/2025 11:40,12.75,51.04,,,,
454,4/26/2025 11:45,12.78,51.04,,,,
455,4/26/2025 11:50,12.81,51.08,,,,
456,4/26/2025 11:55,12.84,51.12,,,,
457,4/26/2025 12:00,12.87,51.15,,,,
458,4/26/2025 12:05,12.91,51.22,,,,
459,4/26/2025 12:10,12.94,51.26,,,,
460,4/26/2025 12:15,12.97,51.33,,,,
461,4/26/2025 12:20,12.98,51.37,,,,
462,4/26/2025 12:25,12.99,51.4,,,,
463,4/26/2025 12:30,12.97,51.4,,,,
464,4/26/2025 12:35,12.97,51.4,,,,
465,4/26/2025 12:40,12.97,51.4,,,,
466,4/26/2025 12:45,12.93,51.44,,,,
467,4/26/2025 12:50,12.89,51.4,,,,
468,4/26/2025 12:55,12.91,51.4,,,,
469,4/26/2025 13:00,12.87,51.4,,,,
470,4/26/2025 13:05,12.88,51.4,,,,
471,4/26/2025 13:10,12.89,51.4,,,,
472,4/26/2025 13:15,12.87,51.4,,,,
473,4/26/2025 13:20,12.85,51.4,,,,
474,4/26/2025 13:25,12.82,51.37,,,,
475,4/26/2025 13:30,12.81,51.37,,,,
476,4/26/2025 13:35,12.85,51.4,,,,
477,4/26/2025 13:40,12.84,51.4,,,,
478,4/26/2025 13:45,12.83,51.4,,,,
479,4/26/2025 13:50,12.79,51.4,,,,
480,4/26/2025 13:55,12.8,51.4,,,,
481,4/26/2025 14:00,12.75,51.4,,,,
482,4/26/2025 14:05,12.73,51.4,,,,
483,4/26/2025 14:10,12.61,51.37,,,,
484,4/26/2025 14:15,12.62,51.33,,,,
485,4/26/2025 14:20,12.62,51.33,,,,
486,4/26/2025 14:25,12.64,51.37,,,,
487,4/26/2025 14:30,12.61,51.37,,,,
488,4/26/2025 14:35,12.58,51.37,,,,
489,4/26/2025 14:40,12.56,51.37,,,,
490,4/26/2025 14:45,12.56,51.4,,,,
491,4/26/2025 14:50,12.56,51.4,,,,
492,4/26/2025 14:55,12.56,51.4,,,,
493,4/26/2025 15:00,12.56,51.4,,,,
494,4/26/2025 15:05,12.54,51.44,,,,
495,4/26/2025 15:10,12.54,51.48,,,,
496,4/26/2025 15:15,12.53,51.48,,,,
497,4/26/2025 15:20,12.52,51.51,,,,
498,4/26/2025 15:25,12.49,51.51,,,,
499,4/26/2025 15:30,12.47,51.51,,,,
500,4/26/2025 15:35,12.47,51.55,,,,
501,4/26/2025 15:40,12.47,51.55,,,,
502,4/26/2025 15:45,12.47,51.55,,,,
503,4/26/2025 15:50,12.46,51.58,,,,
504,4/26/2025 15:55,12.47,51.62,,,,
505,4/26/2025 16:00,12.52,51.66,,,,
506,4/26/2025 16:05,12.55,51.69,,,,
507,4/26/2025 16:10,12.67,51.73,,,,
508,4/26/2025 16:15,12.77,51.76,,,,
509,4/26/2025 16:20,12.8,51.76,,,,
510,4/26/2025 16:25,12.8,51.76,,,,
511,4/26/2025 16:30,12.82,51.76,,,,
512,4/26/2025 16:35,12.83,51.76,,,,
513,4/26/2025 16:40,12.84,51.73,,,,
514,4/26/2025 16:45,12.85,51.69,,,,
515,4/26/2025 16:50,12.87,51.69,,,,
516,4/26/2025 16:55,12.85,51.62,,,,
517,4/26/2025 17:00,12.84,51.58,,,,
518,4/26/2025 17:05,12.84,51.55,,,,
519,4/26/2025 17:10,12.87,51.55,,,,
520,4/26/2025 17:15,12.88,51.55,,,,
521,4/26/2025 17:20,12.88,51.51,,,,
522,4/26/2025 17:25,12.88,51.48,,,,
523,4/26/2025 17:30,12.86,51.48,,,,
524,4/26/2025 17:35,12.86,51.44,,,,
525,4/26/2025 17:40,12.85,51.4,,,,
526,4/26/2025 17:45,12.77,51.4,,,,
527,4/26/2025 17:50,12.79,51.37,,,,
528,4/26/2025 17:55,12.79,51.33,,,,
529,4/26/2025 18:00,12.8,51.3,,,,
530,4/26/2025 18:05,12.81,51.3,,,,
531,4/26/2025 18:10,12.84,51.33,,,,
532,4/26/2025 18:15,12.88,51.37,,,,
533,4/26/2025 18:20,12.88,51.37,,,,
534,4/26/2025 18:25,12.89,51.4,,,,
535,4/26/2025 18:30,12.93,51.4,,,,
536,4/26/2025 18:35,12.96,51.44,,,,
537,4/26/2025 18:40,13.01,51.51,,,,
538,4/26/2025 18:45,13.04,51.55,,,,
539,4/26/2025 18:50,12.95,51.62,,,,
540,4/26/2025 18:55,12.86,51.69,,,,
541,4/26/2025 19:00,12.83,51.8,,,,
542,4/26/2025 19:05,12.84,51.84,,,,
543,4/26/2025 19:10,12.85,51.8,,,,
544,4/26/2025 19:15,12.84,51.73,,,,
545,4/26/2025 19:20,12.84,51.66,,,,
546,4/26/2025 19:25,12.84,51.62,,,,
