Plot Title: 22224704,,,,,,,,,,
#,"Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 22224704, SEN S/N: 22224704)","Temp, °F (LGR S/N: 22224704, SEN S/N: 22224704)","DO Adj Conc, mg/L (LGR S/N: 22224704)","DO Percent Sat, % (LGR S/N: 22224704)",Coupler Detached (LGR S/N: 22224704),Coupler Attached (LGR S/N: 22224704),Host Connected (LGR S/N: 22224704),Stopped (LGR S/N: 22224704),End Of File (LGR S/N: 22224704)
51,6/4/2025 18:47,8.95,70.38,7.69,101,,,,,
52,6/4/2025 18:52,8.96,70.38,7.7,101.1,,,,,
53,6/4/2025 18:57,8.96,70.34,7.7,101.1,,,,,
54,6/4/2025 19:02,8.96,70.34,7.7,101.1,,,,,
55,6/4/2025 19:07,8.96,70.38,7.7,101.1,,,,,
56,6/4/2025 19:12,8.95,70.38,7.69,101,,,,,
57,6/4/2025 19:17,8.72,70.41,7.49,98.5,,,,,
58,6/4/2025 19:22,8.89,69.94,7.64,99.9,,,,,
59,6/4/2025 19:27,8.9,70.02,7.64,100.1,,,,,
60,6/4/2025 19:32,8.92,70.09,7.66,100.4,,,,,
61,6/4/2025 19:37,8.93,70.16,7.67,100.6,,,,,
62,6/4/2025 19:42,8.92,70.2,7.66,100.5,,,,,
63,6/4/2025 19:47,8.93,70.23,7.67,100.6,,,,,
64,6/4/2025 19:52,8.94,70.23,7.68,100.8,,,,,
65,6/4/2025 19:57,8.95,70.3,7.69,100.9,,,,,
66,6/4/2025 20:02,8.94,70.38,7.68,100.9,,,,,
67,6/4/2025 20:07,8.91,70.77,7.66,101,,,,,
68,6/4/2025 20:12,8.87,71.31,7.63,101.1,,,,,
69,6/4/2025 20:17,8.81,71.96,7.58,101.2,,,,,
70,6/4/2025 20:22,8.76,72.64,7.54,101.3,,,,,
71,6/4/2025 20:27,8.7,73.33,7.49,101.3,,,,,
72,6/4/2025 20:32,8.63,73.98,7.43,101.2,,,,,
73,6/4/2025 20:37,8.56,74.59,7.37,101,,,,,
74,6/4/2025 20:42,8.52,75.13,7.34,101.1,,,,,
75,6/4/2025 20:47,8.46,75.63,7.29,101,,,,,
76,6/4/2025 20:52,8.41,76.14,7.25,100.9,,,,,
77,6/4/2025 20:57,8.36,76.68,7.21,100.8,,,,,
78,6/4/2025 21:02,8.32,77.22,7.18,100.9,,,,,
79,6/4/2025 21:07,8.28,77.72,7.15,100.9,,,,,
80,6/4/2025 21:12,8.25,78.22,7.12,101.1,,,,,
81,6/4/2025 21:17,8.2,78.66,7.08,100.9,,,,,
82,6/4/2025 21:22,8.16,79.09,7.05,100.9,,,,,
83,6/4/2025 21:27,8.11,79.48,7.01,100.7,,,,,
84,6/4/2025 21:32,8.08,79.99,6.98,100.8,,,,,
85,6/4/2025 21:37,8.04,80.42,6.95,100.7,,,,,
86,6/4/2025 21:42,8.02,80.85,6.93,100.9,,,,,
87,6/4/2025 21:47,7.98,81.32,6.9,100.9,,,,,
88,6/4/2025 21:52,7.94,81.86,6.87,100.9,,,,,
89,6/4/2025 21:57,7.91,82.4,6.84,101.1,,,,,
90,6/4/2025 22:02,7.86,82.98,6.8,101,,,,,
91,6/4/2025 22:07,7.81,83.44,6.76,100.8,,,,,
92,6/4/2025 22:12,7.78,83.7,6.74,100.7,,,,,
93,6/4/2025 22:17,7.77,83.7,6.73,100.5,,,,,
94,6/4/2025 22:22,7.78,83.37,6.74,100.3,,,,,
95,6/4/2025 22:27,7.81,82.83,6.76,100.2,,,,,
96,6/4/2025 22:32,7.84,82.18,6.78,99.9,,,,,
97,6/4/2025 22:37,7.89,81.43,6.82,99.8,,,,,
98,6/4/2025 22:42,7.96,80.67,6.88,100,,,,,
99,6/4/2025 22:47,8.01,79.88,6.92,99.8,,,,,
100,6/4/2025 22:52,8.09,79.09,6.99,100,,,,,
101,6/4/2025 22:57,8.15,78.3,7.04,99.9,,,,,
102,6/4/2025 23:02,8.21,77.54,7.08,99.9,,,,,
103,6/4/2025 23:07,8.27,76.82,7.13,99.9,,,,,
104,6/4/2025 23:12,8.34,76.1,7.19,100,,,,,
105,6/4/2025 23:17,8.39,75.42,7.23,99.9,,,,,
106,6/4/2025 23:22,8.46,74.73,7.29,100,,,,,
107,6/4/2025 23:27,8.52,74.08,7.34,100,,,,,
108,6/4/2025 23:32,8.58,73.36,7.39,100,,,,,
109,6/4/2025 23:37,8.65,72.68,7.44,100.1,,,,,
110,6/4/2025 23:42,8.72,72.03,7.5,100.2,,,,,
111,6/4/2025 23:47,8.77,71.46,7.54,100.2,,,,,
112,6/4/2025 23:52,8.83,70.88,7.59,100.2,,,,,
113,6/4/2025 23:57,8.88,70.34,7.63,100.2,,,,,
114,6/5/2025 0:02,8.93,69.87,7.67,100.3,,,,,
115,6/5/2025 0:07,8.96,69.44,7.69,100.1,,,,,
116,6/5/2025 0:12,9.01,69.04,7.73,100.2,,,,,
117,6/5/2025 0:17,9.05,68.68,7.77,100.3,,,,,
118,6/5/2025 0:22,9.09,68.36,7.8,100.4,,,,,
119,6/5/2025 0:27,9.13,68,7.83,100.4,,,,,
120,6/5/2025 0:32,9.16,67.68,7.86,100.4,,,,,
121,6/5/2025 0:37,9.17,67.39,7.86,100.2,,,,,
122,6/5/2025 0:42,9.21,67.1,7.9,100.3,,,,,
123,6/5/2025 0:47,9.24,66.85,7.92,100.3,,,,,
124,6/5/2025 0:52,9.26,66.6,7.94,100.3,,,,,
125,6/5/2025 0:57,9.29,66.34,7.96,100.3,,,,,
126,6/5/2025 1:02,9.32,66.13,7.99,100.4,,,,,
127,6/5/2025 1:07,9.34,65.91,8,100.4,,,,,
128,6/5/2025 1:12,9.36,65.73,8.02,100.4,,,,,
129,6/5/2025 1:17,9.37,65.52,8.03,100.2,,,,,
130,6/5/2025 1:22,9.39,65.34,8.04,100.2,,,,,
131,6/5/2025 1:27,9.41,65.16,8.06,100.3,,,,,
132,6/5/2025 1:32,9.43,65.01,8.07,100.3,,,,,
133,6/5/2025 1:37,9.45,64.83,8.09,100.3,,,,,
134,6/5/2025 1:42,9.47,64.69,8.11,100.4,,,,,
135,6/5/2025 1:47,9.48,64.51,8.11,100.3,,,,,
136,6/5/2025 1:52,9.5,64.29,8.13,100.2,,,,,
137,6/5/2025 1:57,9.52,64.11,8.15,100.2,,,,,
138,6/5/2025 2:02,9.54,63.93,8.16,100.2,,,,,
139,6/5/2025 2:07,9.57,63.79,8.19,100.4,,,,,
140,6/5/2025 2:12,9.57,63.61,8.19,100.2,,,,,
141,6/5/2025 2:17,9.58,63.39,8.19,100,,,,,
142,6/5/2025 2:22,9.61,63.21,8.22,100.1,,,,,
143,6/5/2025 2:27,9.62,63.07,8.23,100.1,,,,,
144,6/5/2025 2:32,9.65,62.89,8.25,100.2,,,,,
145,6/5/2025 2:37,9.66,62.74,8.26,100.1,,,,,
146,6/5/2025 2:42,9.69,62.64,8.28,100.3,,,,,
147,6/5/2025 2:47,9.7,62.49,8.29,100.2,,,,,
148,6/5/2025 2:52,9.72,62.38,8.31,100.3,,,,,
149,6/5/2025 2:57,9.72,62.24,8.31,100.2,,,,,
150,6/5/2025 3:02,9.75,62.13,8.33,100.3,,,,,
151,6/5/2025 3:07,9.76,62.02,8.34,100.3,,,,,
152,6/5/2025 3:12,9.77,61.88,8.35,100.2,,,,,
153,6/5/2025 3:17,9.77,61.77,8.35,100.1,,,,,
154,6/5/2025 3:22,9.78,61.66,8.35,100.1,,,,,
155,6/5/2025 3:27,9.8,61.56,8.37,100.2,,,,,
156,6/5/2025 3:32,9.81,61.41,8.38,100.1,,,,,
157,6/5/2025 3:37,9.82,61.3,8.39,100.1,,,,,
158,6/5/2025 3:42,9.83,61.2,8.39,100.1,,,,,
159,6/5/2025 3:47,9.85,61.09,8.41,100.1,,,,,
160,6/5/2025 3:52,9.86,60.98,8.42,100.1,,,,,
161,6/5/2025 3:57,9.87,60.87,8.43,100.1,,,,,
162,6/5/2025 4:02,9.88,60.76,8.43,100.1,,,,,
163,6/5/2025 4:07,9.89,60.69,8.44,100.1,,,,,
164,6/5/2025 4:12,9.91,60.62,8.46,100.2,,,,,
165,6/5/2025 4:17,9.91,60.58,8.46,100.1,,,,,
166,6/5/2025 4:22,9.91,60.58,8.46,100.1,,,,,
167,6/5/2025 4:27,9.92,60.55,8.47,100.2,,,,,
168,6/5/2025 4:32,9.92,60.55,8.47,100.2,,,,,
169,6/5/2025 4:37,9.92,60.55,8.47,100.2,,,,,
170,6/5/2025 4:42,9.9,60.55,8.45,100,,,,,
171,6/5/2025 4:47,9.91,60.58,8.46,100.1,,,,,
172,6/5/2025 4:52,9.91,60.58,8.46,100.1,,,,,
173,6/5/2025 4:57,9.91,60.62,8.46,100.2,,,,,
174,6/5/2025 5:02,9.9,60.66,8.45,100.1,,,,,
175,6/5/2025 5:07,9.9,60.66,8.45,100.1,,,,,
176,6/5/2025 5:12,9.89,60.66,8.44,100,,,,,
177,6/5/2025 5:17,9.9,60.62,8.45,100.1,,,,,
178,6/5/2025 5:22,9.9,60.58,8.45,100,,,,,
179,6/5/2025 5:27,9.9,60.51,8.45,100,,,,,
180,6/5/2025 5:32,9.92,60.48,8.47,100.1,,,,,
181,6/5/2025 5:37,9.94,60.4,8.48,100.2,,,,,
182,6/5/2025 5:42,9.91,60.33,8.46,99.8,,,,,
183,6/5/2025 5:47,9.94,60.26,8.48,100.1,,,,,
184,6/5/2025 5:52,9.95,60.19,8.49,100.1,,,,,
185,6/5/2025 5:57,9.94,60.08,8.48,99.9,,,,,
186,6/5/2025 6:02,9.96,60.01,8.5,100,,,,,
187,6/5/2025 6:07,9.97,59.9,8.51,99.9,,,,,
188,6/5/2025 6:12,9.97,59.83,8.51,99.9,,,,,
189,6/5/2025 6:17,9.97,59.79,8.51,99.8,,,,,
190,6/5/2025 6:22,9.98,59.72,8.51,99.8,,,,,
191,6/5/2025 6:27,10,59.68,8.53,100,,,,,
192,6/5/2025 6:32,10,59.61,8.53,99.9,,,,,
193,6/5/2025 6:37,10,59.58,8.53,99.9,,,,,
194,6/5/2025 6:42,10.01,59.54,8.54,99.9,,,,,
195,6/5/2025 6:47,10.02,59.47,8.55,99.9,,,,,
196,6/5/2025 6:52,10.02,59.43,8.55,99.9,,,,,
197,6/5/2025 6:57,10.02,59.36,8.55,99.8,,,,,
198,6/5/2025 7:02,10.02,59.32,8.55,99.8,,,,,
199,6/5/2025 7:07,10.03,59.25,8.55,99.8,,,,,
200,6/5/2025 7:12,10.05,59.14,8.57,99.8,,,,,
201,6/5/2025 7:17,10.05,59.07,8.57,99.8,,,,,
202,6/5/2025 7:22,10.06,58.96,8.58,99.7,,,,,
203,6/5/2025 7:27,10.08,58.89,8.59,99.8,,,,,
204,6/5/2025 7:32,10.1,58.78,8.61,99.9,,,,,
205,6/5/2025 7:37,10.1,58.68,8.61,99.8,,,,,
206,6/5/2025 7:42,10.11,58.57,8.62,99.7,,,,,
207,6/5/2025 7:47,10.13,58.5,8.63,99.9,,,,,
208,6/5/2025 7:52,10.12,58.39,8.62,99.6,,,,,
209,6/5/2025 7:57,10.14,58.32,8.64,99.7,,,,,
210,6/5/2025 8:02,10.16,58.21,8.66,99.8,,,,,
211,6/5/2025 8:07,10.17,58.1,8.67,99.8,,,,,
212,6/5/2025 8:12,10.17,57.99,8.67,99.6,,,,,
213,6/5/2025 8:17,10.18,57.92,8.67,99.6,,,,,
214,6/5/2025 8:22,10.18,57.81,8.67,99.5,,,,,
215,6/5/2025 8:27,10.2,57.74,8.69,99.6,,,,,
216,6/5/2025 8:32,10.22,57.67,8.71,99.7,,,,,
217,6/5/2025 8:37,10.23,57.6,8.71,99.7,,,,,
218,6/5/2025 8:42,10.23,57.49,8.71,99.6,,,,,
219,6/5/2025 8:47,10.24,57.42,8.72,99.6,,,,,
220,6/5/2025 8:52,10.26,57.34,8.74,99.7,,,,,
221,6/5/2025 8:57,10.25,57.27,8.73,99.5,,,,,
222,6/5/2025 9:02,10.26,57.2,8.74,99.6,,,,,
223,6/5/2025 9:07,10.27,57.13,8.74,99.6,,,,,
224,6/5/2025 9:12,10.28,57.09,8.75,99.6,,,,,
225,6/5/2025 9:17,10.3,57.02,8.77,99.7,,,,,
226,6/5/2025 9:22,10.3,56.95,8.77,99.6,,,,,
227,6/5/2025 9:27,10.3,56.91,8.77,99.6,,,,,
228,6/5/2025 9:32,10.32,56.84,8.79,99.7,,,,,
229,6/5/2025 9:37,10.31,56.8,8.78,99.6,,,,,
230,6/5/2025 9:42,10.33,56.77,8.79,99.7,,,,,
231,6/5/2025 9:47,10.33,56.73,8.79,99.7,,,,,
232,6/5/2025 9:52,10.34,56.7,8.8,99.7,,,,,
233,6/5/2025 9:57,10.34,56.7,8.8,99.7,,,,,
234,6/5/2025 10:02,10.34,56.7,8.8,99.7,,,,,
235,6/5/2025 10:07,10.35,56.7,8.81,99.8,,,,,
236,6/5/2025 10:12,10.34,56.7,8.8,99.7,,,,,
237,6/5/2025 10:17,10.34,57.09,8.8,100.2,,,,,
238,6/5/2025 10:22,10.24,57.6,8.72,99.8,,,,,
239,6/5/2025 10:27,10.2,57.99,8.69,99.9,,,,,
240,6/5/2025 10:32,10.17,58.32,8.67,100,,,,,
241,6/5/2025 10:37,10.13,58.57,8.63,99.9,,,,,
242,6/5/2025 10:42,10.12,58.86,8.63,100.2,,,,,
243,6/5/2025 10:47,10.08,59.11,8.6,100.1,,,,,
244,6/5/2025 10:52,10.04,59.32,8.56,100,,,,,
245,6/5/2025 10:57,9.98,59.47,8.51,99.5,,,,,
246,6/5/2025 11:02,10,59.76,8.53,100.1,,,,,
247,6/5/2025 11:07,10.01,60.55,8.54,101.1,,,,,
248,6/5/2025 11:12,9.94,61.56,8.49,101.6,,,,,
249,6/5/2025 11:17,9.84,62.6,8.41,101.8,,,,,
250,6/5/2025 11:22,9.78,63.5,8.37,102.2,,,,,
251,6/5/2025 11:27,9.67,64.4,8.28,102.1,,,,,
252,6/5/2025 11:32,9.57,65.26,8.2,102.1,,,,,
253,6/5/2025 11:37,9.47,66.16,8.11,102.1,,,,,
254,6/5/2025 11:42,9.37,67.03,8.03,102,,,,,
255,6/5/2025 11:47,9.29,67.82,7.97,102,,,,,
256,6/5/2025 11:52,9.21,68.43,7.9,101.8,,,,,
257,6/5/2025 11:57,9.14,68.97,7.85,101.6,,,,,
258,6/5/2025 12:02,9.07,69.48,7.79,101.4,,,,,
259,6/5/2025 12:07,9.03,69.98,7.76,101.5,,,,,
260,6/5/2025 12:12,8.96,70.56,7.7,101.3,,,,,
261,6/5/2025 12:17,8.94,71.13,7.68,101.7,,,,,
262,6/5/2025 12:22,8.88,71.71,7.64,101.7,,,,,
263,6/5/2025 12:27,8.82,72.25,7.59,101.6,,,,,
264,6/5/2025 12:32,8.77,72.82,7.55,101.6,,,,,
265,6/5/2025 12:37,8.75,73.44,7.53,102,,,,,
266,6/5/2025 12:42,8.68,74.05,7.47,101.9,,,,,
267,6/5/2025 12:47,8.64,74.59,7.44,102,,,,,
268,6/5/2025 12:52,8.58,75.09,7.39,101.8,,,,,
269,6/5/2025 12:57,8.54,75.56,7.36,101.8,,,,,
270,6/5/2025 13:02,8.51,75.96,7.34,101.9,,,,,
271,6/5/2025 13:07,8.48,76.35,7.31,101.9,,,,,
272,6/5/2025 13:12,8.45,76.71,7.29,102,,,,,
273,6/5/2025 13:17,8.4,77.04,7.25,101.7,,,,,
274,6/5/2025 13:22,8.36,77.32,7.21,101.5,,,,,
275,6/5/2025 13:27,8.36,77.61,7.21,101.8,,,,,
276,6/5/2025 13:32,8.32,77.86,7.18,101.6,,,,,
277,6/5/2025 13:37,8.3,77.68,7.16,101.2,,,,,
278,6/5/2025 13:42,8.27,76.86,7.13,99.9,,,,,
279,6/5/2025 13:47,8.34,75.92,7.19,99.8,,,,,
280,6/5/2025 13:52,8.39,75.24,7.23,99.7,,,,,
281,6/5/2025 13:57,8.44,74.88,7.27,99.9,,,,,
282,6/5/2025 14:02,8.49,74.73,7.31,100.4,,,,,
283,6/5/2025 14:07,11.68,71.1,10.04,132.9,,,,,
284,6/5/2025 14:12,12.31,67.39,10.56,134.5,,,,,
285,6/5/2025 14:17,12.54,65.91,10.74,134.8,,,,,
286,6/5/2025 14:22,12.61,65.05,10.8,134.2,,,,,
287,6/5/2025 14:27,13.83,64.51,11.84,146.3,,,,,
288,6/5/2025 14:32,13.07,63.21,11.18,136.2,,,,,
289,6/5/2025 14:37,12.94,62.67,11.06,134,,,,,
290,6/5/2025 14:42,12.82,62.31,10.96,132.2,,,,,
291,6/5/2025 14:47,12.69,62.06,10.84,130.5,,,,,
292,6/5/2025 14:52,12.69,61.88,10.84,130.2,,,,,
293,6/5/2025 14:57,12.59,61.74,10.76,129,,,,,
294,6/5/2025 15:02,12.6,61.63,10.76,128.9,,,,,
295,6/5/2025 15:07,12.5,61.56,10.68,127.8,,,,,
296,6/5/2025 15:12,12.44,61.48,10.63,127.1,,,,,
297,6/5/2025 15:17,12.41,61.41,10.6,126.6,,,,,
298,6/5/2025 15:22,12.43,61.34,10.62,126.7,,,,,
299,6/5/2025 15:27,12.36,61.27,10.56,125.9,,,,,
300,6/5/2025 15:32,12.35,61.2,10.55,125.7,,,,,
301,6/5/2025 15:37,12.17,61.12,10.39,123.8,,,,,
302,6/5/2025 15:42,12.14,61.09,10.37,123.4,,,,,
303,6/5/2025 15:47,12.12,61.05,10.35,123.2,,,,,
304,6/5/2025 15:52,12.17,61.02,10.39,123.6,,,,,
305,6/5/2025 15:57,12.18,61.02,10.4,123.7,,,,,
306,6/5/2025 16:02,12.13,61.02,10.36,123.2,,,,,
307,6/5/2025 16:07,12.08,60.98,10.31,122.6,,,,,
308,6/5/2025 16:12,12.05,60.94,10.29,122.3,,,,,
309,6/5/2025 16:17,12.04,60.91,10.28,122.1,,,,,
310,6/5/2025 16:22,12.01,60.87,10.25,121.8,,,,,
311,6/5/2025 16:27,12,60.84,10.24,121.6,,,,,
312,6/5/2025 16:32,12.04,60.84,10.28,122,,,,,
313,6/5/2025 16:37,12.04,60.8,10.28,122,,,,,
314,6/5/2025 16:42,12.02,60.76,10.26,121.7,,,,,
315,6/5/2025 16:47,12,60.73,10.24,121.5,,,,,
316,6/5/2025 16:52,12,60.69,10.24,121.4,,,,,
317,6/5/2025 16:57,12.03,60.66,10.27,121.7,,,,,
318,6/5/2025 17:02,12.04,60.62,10.28,121.7,,,,,
319,6/5/2025 17:07,12.04,60.62,10.28,121.7,,,,,
320,6/5/2025 17:12,12.03,60.62,10.27,121.6,,,,,
321,6/5/2025 17:17,12.05,60.58,10.29,121.8,,,,,
322,6/5/2025 17:22,11.99,60.58,10.23,121.2,,,,,
323,6/5/2025 17:27,12.06,60.55,10.29,121.8,,,,,
324,6/5/2025 17:32,12.01,60.55,10.25,121.3,,,,,
325,6/5/2025 17:37,12.01,60.55,10.25,121.3,,,,,
326,6/5/2025 17:42,12.01,60.51,10.25,121.3,,,,,
327,6/5/2025 17:47,12,60.51,10.24,121.2,,,,,
328,6/5/2025 17:52,12.02,60.55,10.26,121.4,,,,,
329,6/5/2025 17:57,11.99,60.55,10.23,121.1,,,,,
330,6/5/2025 18:02,12.05,60.55,10.29,121.7,,,,,
331,6/5/2025 18:07,12.07,60.55,10.3,121.9,,,,,
332,6/5/2025 18:12,12.07,60.55,10.3,121.9,,,,,
333,6/5/2025 18:17,12.08,60.58,10.31,122.1,,,,,
334,6/5/2025 18:22,12.06,60.58,10.29,121.9,,,,,
335,6/5/2025 18:27,12.07,60.62,10.3,122,,,,,
336,6/5/2025 18:32,12.05,60.66,10.29,121.9,,,,,
337,6/5/2025 18:37,12.05,60.66,10.29,121.9,,,,,
338,6/5/2025 18:42,12.07,60.69,10.3,122.1,,,,,
339,6/5/2025 18:47,12.04,60.69,10.28,121.8,,,,,
340,6/5/2025 18:52,12.03,60.73,10.27,121.8,,,,,
341,6/5/2025 18:57,12.02,60.76,10.26,121.7,,,,,
342,6/5/2025 19:02,12.02,60.76,10.26,121.7,,,,,
343,6/5/2025 19:07,12.04,60.8,10.28,122,,,,,
344,6/5/2025 19:12,12.05,60.8,10.29,122.1,,,,,
345,6/5/2025 19:17,12.04,60.84,10.28,122,,,,,
346,6/5/2025 19:22,12.03,60.84,10.27,121.9,,,,,
347,6/5/2025 19:27,12.01,60.87,10.25,121.8,,,,,
348,6/5/2025 19:32,12.02,60.87,10.26,121.9,,,,,
349,6/5/2025 19:37,12.01,60.87,10.25,121.8,,,,,
350,6/5/2025 19:42,12.02,60.91,10.26,121.9,,,,,
351,6/5/2025 19:47,12,60.91,10.25,121.7,,,,,
352,6/5/2025 19:52,12.01,60.91,10.25,121.8,,,,,
353,6/5/2025 19:57,12.02,60.91,10.26,121.9,,,,,
354,6/5/2025 20:02,12.01,60.91,10.25,121.8,,,,,
355,6/5/2025 20:07,12.01,60.91,10.25,121.8,,,,,
356,6/5/2025 20:12,12.02,60.91,10.26,121.9,,,,,
357,6/5/2025 20:17,12,60.91,10.25,121.7,,,,,
358,6/5/2025 20:22,11.98,60.87,10.23,121.5,,,,,
359,6/5/2025 20:27,11.95,60.84,10.2,121.1,,,,,
360,6/5/2025 20:32,11.82,60.8,10.09,119.8,,,,,
361,6/5/2025 20:37,11.73,60.76,10.01,118.8,,,,,
362,6/5/2025 20:42,11.75,60.69,10.03,118.9,,,,,
363,6/5/2025 20:47,11.79,60.62,10.06,119.2,,,,,
364,6/5/2025 20:52,11.86,60.55,10.12,119.8,,,,,
365,6/5/2025 20:57,11.93,60.48,10.18,120.4,,,,,
366,6/5/2025 21:02,11.92,60.4,10.17,120.2,,,,,
367,6/5/2025 21:07,11.86,60.3,10.12,119.4,,,,,
368,6/5/2025 21:12,11.81,60.22,10.08,118.8,,,,,
369,6/5/2025 21:17,11.83,60.15,10.09,118.9,,,,,
370,6/5/2025 21:22,11.83,60.08,10.09,118.8,,,,,
371,6/5/2025 21:27,11.82,60.01,10.09,118.6,,,,,
372,6/5/2025 21:32,11.83,59.97,10.09,118.7,,,,,
373,6/5/2025 21:37,11.82,59.94,10.08,118.5,,,,,
374,6/5/2025 21:42,11.81,59.9,10.08,118.4,,,,,
375,6/5/2025 21:47,11.81,59.86,10.08,118.3,,,,,
376,6/5/2025 21:52,11.8,59.83,10.07,118.2,,,,,
377,6/5/2025 21:57,11.79,59.79,10.06,118,,,,,
378,6/5/2025 22:02,12.68,59.61,10.82,126.7,,,,,
379,6/5/2025 22:07,12.71,59.43,10.84,126.7,,,,,
380,6/5/2025 22:12,12.58,59.36,10.73,125.3,,,,,
381,6/5/2025 22:17,12.49,59.36,10.65,124.4,,,,,
382,6/5/2025 22:22,12.36,59.32,10.54,123,,,,,
383,6/5/2025 22:27,12.23,59.32,10.43,121.8,,,,,
384,6/5/2025 22:32,12.13,59.32,10.34,120.8,,,,,
385,6/5/2025 22:37,12.06,59.32,10.29,120.1,,,,,
386,6/5/2025 22:42,11.98,59.32,10.22,119.3,,,,,
387,6/5/2025 22:47,11.92,59.32,10.17,118.7,,,,,
388,6/5/2025 22:52,12.01,59.32,10.24,119.6,,,,,
389,6/5/2025 22:57,11.92,59.32,10.17,118.7,,,,,
390,6/5/2025 23:02,11.65,59.36,9.94,116,,,,,
391,6/5/2025 23:07,11.49,59.36,9.8,114.4,,,,,
392,6/5/2025 23:12,11.4,59.4,9.72,113.6,,,,,
393,6/5/2025 23:17,11.34,59.4,9.67,113,,,,,
394,6/5/2025 23:22,11.2,59.4,9.55,111.6,,,,,
395,6/5/2025 23:27,11.23,59.43,9.58,111.9,,,,,
396,6/5/2025 23:32,11.2,59.47,9.55,111.7,,,,,
397,6/5/2025 23:37,11.21,59.5,9.56,111.8,,,,,
398,6/5/2025 23:42,11.16,59.54,9.52,111.4,,,,,
399,6/5/2025 23:47,11.01,59.54,9.39,109.9,,,,,
400,6/5/2025 23:52,11.01,59.58,9.39,109.9,,,,,
