"Plot Title: 22224702"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 22224702, SEN S/N: 22224702)","Temp, °F (LGR S/N: 22224702, SEN S/N: 22224702)","DO Adj Conc, mg/L (LGR S/N: 22224702)","DO Percent Sat, % (LGR S/N: 22224702)","Coupler Detached (LGR S/N: 22224702)","Coupler Attached (LGR S/N: 22224702)","Host Connected (LGR S/N: 22224702)","Stopped (LGR S/N: 22224702)","End Of File (LGR S/N: 22224702)"
55,07/22/25 07:46:31 PM,9.05,69.40,7.77,101.1,,,,,
56,07/22/25 07:51:31 PM,9.06,69.44,7.78,101.2,,,,,
57,07/22/25 07:56:31 PM,9.03,69.69,7.75,101.2,,,,,
58,07/22/25 08:01:31 PM,8.94,70.59,7.68,101.1,,,,,
59,07/22/25 08:06:31 PM,8.78,72.64,7.55,101.5,,,,,
60,07/22/25 08:11:31 PM,8.63,74.23,7.43,101.5,,,,,
61,07/22/25 08:16:31 PM,8.51,75.45,7.33,101.4,,,,,
62,07/22/25 08:21:31 PM,8.42,76.64,7.26,101.5,,,,,
63,07/22/25 08:26:31 PM,8.32,77.83,7.18,101.5,,,,,
64,07/22/25 08:31:31 PM,8.22,78.94,7.10,101.5,,,,,
65,07/22/25 08:36:31 PM,8.13,80.06,7.03,101.5,,,,,
66,07/22/25 08:41:31 PM,8.04,81.03,6.95,101.3,,,,,
67,07/22/25 08:46:31 PM,7.97,81.97,6.89,101.4,,,,,
68,07/22/25 08:51:31 PM,7.89,82.80,6.83,101.2,,,,,
69,07/22/25 08:56:31 PM,7.83,83.55,6.78,101.2,,,,,
70,07/22/25 09:01:31 PM,7.77,84.24,6.73,101.1,,,,,
71,07/22/25 09:06:31 PM,7.72,84.92,6.69,101.1,,,,,
72,07/22/25 09:11:31 PM,7.67,85.53,6.65,101.0,,,,,
73,07/22/25 09:16:31 PM,7.63,86.14,6.62,101.1,,,,,
74,07/22/25 09:21:31 PM,7.58,86.72,6.57,101.0,,,,,
75,07/22/25 09:26:31 PM,7.53,87.22,6.53,100.8,,,,,
76,07/22/25 09:31:31 PM,7.50,87.73,6.51,100.9,,,,,
77,07/22/25 09:36:31 PM,7.46,88.20,6.47,100.8,,,,,
78,07/22/25 09:41:31 PM,7.44,88.56,6.46,100.9,,,,,
79,07/22/25 09:46:31 PM,7.42,88.84,6.44,100.9,,,,,
80,07/22/25 09:51:31 PM,7.40,89.06,6.43,100.8,,,,,
81,07/22/25 09:56:31 PM,7.39,89.24,6.42,100.8,,,,,
82,07/22/25 10:01:31 PM,7.37,89.38,6.40,100.7,,,,,
83,07/22/25 10:06:31 PM,7.38,89.46,6.41,100.9,,,,,
84,07/22/25 10:11:31 PM,7.39,89.46,6.42,101.0,,,,,
85,07/22/25 10:16:31 PM,7.39,89.35,6.42,100.9,,,,,
86,07/22/25 10:21:31 PM,7.39,89.10,6.42,100.7,,,,,
87,07/22/25 10:26:31 PM,7.44,88.74,6.46,101.0,,,,,
88,07/22/25 10:31:31 PM,7.47,88.30,6.48,101.0,,,,,
89,07/22/25 10:36:31 PM,7.49,87.87,6.50,100.9,,,,,
90,07/22/25 10:41:31 PM,7.54,87.37,6.54,101.1,,,,,
91,07/22/25 10:46:31 PM,7.58,86.86,6.57,101.1,,,,,
92,07/22/25 10:51:31 PM,7.61,86.32,6.60,101.0,,,,,
93,07/22/25 10:56:31 PM,7.67,85.82,6.65,101.3,,,,,
94,07/22/25 11:01:31 PM,7.69,85.32,6.66,101.1,,,,,
95,07/22/25 11:06:31 PM,7.73,84.81,6.70,101.1,,,,,
96,07/22/25 11:11:31 PM,7.78,84.34,6.74,101.3,,,,,
97,07/22/25 11:16:31 PM,7.82,83.88,6.77,101.4,,,,,
98,07/22/25 11:21:31 PM,7.85,83.41,6.80,101.3,,,,,
99,07/22/25 11:26:31 PM,7.88,82.98,6.82,101.2,,,,,
100,07/22/25 11:31:31 PM,7.92,82.51,6.85,101.3,,,,,
101,07/22/25 11:36:31 PM,7.96,82.08,6.89,101.4,,,,,
102,07/22/25 11:41:31 PM,8.00,81.64,6.92,101.4,,,,,
103,07/22/25 11:46:31 PM,8.02,81.25,6.94,101.3,,,,,
104,07/22/25 11:51:31 PM,8.06,80.85,6.97,101.4,,,,,
105,07/22/25 11:56:31 PM,8.09,80.46,6.99,101.4,,,,,
106,07/23/25 12:01:31 AM,8.10,80.10,7.00,101.1,,,,,
107,07/23/25 12:06:31 AM,8.16,79.70,7.05,101.5,,,,,
108,07/23/25 12:11:31 AM,8.17,79.38,7.06,101.3,,,,,
109,07/23/25 12:16:31 AM,8.21,79.05,7.09,101.5,,,,,
110,07/23/25 12:21:31 AM,8.24,78.73,7.12,101.5,,,,,
111,07/23/25 12:26:31 AM,8.26,78.40,7.13,101.4,,,,,
112,07/23/25 12:31:31 AM,8.29,78.08,7.16,101.4,,,,,
113,07/23/25 12:36:31 AM,8.32,77.79,7.18,101.5,,,,,
114,07/23/25 12:41:31 AM,8.34,77.50,7.20,101.5,,,,,
115,07/23/25 12:46:31 AM,8.35,77.22,7.20,101.3,,,,,
116,07/23/25 12:51:31 AM,8.39,76.96,7.24,101.5,,,,,
117,07/23/25 12:56:31 AM,8.41,76.68,7.25,101.4,,,,,
118,07/23/25 01:01:31 AM,8.43,76.42,7.27,101.4,,,,,
119,07/23/25 01:06:31 AM,8.44,76.17,7.28,101.3,,,,,
120,07/23/25 01:11:31 AM,8.48,75.96,7.31,101.5,,,,,
121,07/23/25 01:16:31 AM,8.51,75.70,7.34,101.6,,,,,
122,07/23/25 01:21:31 AM,8.53,75.49,7.35,101.6,,,,,
123,07/23/25 01:26:31 AM,8.53,75.24,7.35,101.4,,,,,
124,07/23/25 01:31:31 AM,8.56,75.06,7.38,101.5,,,,,
125,07/23/25 01:36:31 AM,8.58,74.84,7.39,101.5,,,,,
126,07/23/25 01:41:31 AM,8.59,74.62,7.40,101.4,,,,,
127,07/23/25 01:46:31 AM,8.61,74.44,7.42,101.5,,,,,
128,07/23/25 01:51:31 AM,8.62,74.26,7.42,101.4,,,,,
129,07/23/25 01:56:31 AM,8.63,74.08,7.43,101.3,,,,,
130,07/23/25 02:01:31 AM,8.66,73.90,7.46,101.5,,,,,
131,07/23/25 02:06:31 AM,8.68,73.72,7.47,101.5,,,,,
132,07/23/25 02:11:31 AM,8.69,73.54,7.48,101.5,,,,,
133,07/23/25 02:16:31 AM,8.72,73.40,7.51,101.7,,,,,
134,07/23/25 02:21:31 AM,8.72,73.22,7.51,101.5,,,,,
135,07/23/25 02:26:31 AM,8.74,73.08,7.52,101.5,,,,,
136,07/23/25 02:31:31 AM,8.75,72.93,7.53,101.5,,,,,
137,07/23/25 02:36:31 AM,8.77,72.79,7.55,101.6,,,,,
138,07/23/25 02:41:31 AM,8.77,72.64,7.55,101.4,,,,,
139,07/23/25 02:46:31 AM,8.78,72.50,7.55,101.4,,,,,
140,07/23/25 02:51:31 AM,8.80,72.36,7.57,101.5,,,,,
141,07/23/25 02:56:31 AM,8.80,72.21,7.57,101.3,,,,,
142,07/23/25 03:01:31 AM,8.83,72.07,7.59,101.5,,,,,
143,07/23/25 03:06:31 AM,8.84,71.92,7.60,101.5,,,,,
144,07/23/25 03:11:31 AM,8.85,71.82,7.61,101.5,,,,,
145,07/23/25 03:16:31 AM,8.86,71.67,7.62,101.4,,,,,
146,07/23/25 03:21:31 AM,8.88,71.53,7.63,101.5,,,,,
147,07/23/25 03:26:31 AM,8.88,71.42,7.63,101.4,,,,,
148,07/23/25 03:31:31 AM,8.90,71.28,7.65,101.4,,,,,
149,07/23/25 03:36:31 AM,8.91,71.13,7.66,101.4,,,,,
150,07/23/25 03:41:31 AM,8.93,70.99,7.68,101.5,,,,,
151,07/23/25 03:46:31 AM,8.94,70.84,7.68,101.4,,,,,
152,07/23/25 03:51:31 AM,8.96,70.70,7.70,101.5,,,,,
153,07/23/25 03:56:31 AM,8.97,70.56,7.71,101.4,,,,,
154,07/23/25 04:01:31 AM,8.98,70.41,7.72,101.4,,,,,
155,07/23/25 04:06:31 AM,8.99,70.27,7.72,101.4,,,,,
156,07/23/25 04:11:31 AM,9.02,70.12,7.75,101.5,,,,,
157,07/23/25 04:16:31 AM,9.02,69.98,7.75,101.4,,,,,
158,07/23/25 04:21:31 AM,9.04,69.87,7.76,101.5,,,,,
159,07/23/25 04:26:31 AM,9.05,69.73,7.77,101.4,,,,,
160,07/23/25 04:31:31 AM,9.05,69.58,7.77,101.3,,,,,
161,07/23/25 04:36:31 AM,9.07,69.48,7.79,101.4,,,,,
162,07/23/25 04:41:31 AM,9.07,69.37,7.79,101.3,,,,,
163,07/23/25 04:46:31 AM,9.09,69.22,7.80,101.3,,,,,
164,07/23/25 04:51:31 AM,9.11,69.12,7.82,101.4,,,,,
165,07/23/25 04:56:31 AM,9.12,69.01,7.83,101.4,,,,,
166,07/23/25 05:01:31 AM,9.14,68.86,7.85,101.5,,,,,
167,07/23/25 05:06:31 AM,9.13,68.76,7.84,101.3,,,,,
168,07/23/25 05:11:31 AM,9.16,68.61,7.86,101.4,,,,,
169,07/23/25 05:16:31 AM,9.17,68.50,7.87,101.4,,,,,
170,07/23/25 05:21:31 AM,9.18,68.36,7.88,101.4,,,,,
171,07/23/25 05:26:31 AM,9.19,68.25,7.89,101.4,,,,,
172,07/23/25 05:31:31 AM,9.19,68.14,7.88,101.2,,,,,
173,07/23/25 05:36:31 AM,9.21,68.00,7.90,101.3,,,,,
174,07/23/25 05:41:31 AM,9.21,67.89,7.90,101.2,,,,,
175,07/23/25 05:46:31 AM,9.23,67.78,7.92,101.3,,,,,
176,07/23/25 05:51:31 AM,9.25,67.68,7.93,101.4,,,,,
177,07/23/25 05:56:31 AM,9.25,67.53,7.93,101.2,,,,,
178,07/23/25 06:01:31 AM,9.27,67.42,7.95,101.3,,,,,
179,07/23/25 06:06:31 AM,9.27,67.32,7.95,101.2,,,,,
180,07/23/25 06:11:31 AM,9.28,67.21,7.96,101.2,,,,,
181,07/23/25 06:16:31 AM,9.30,67.10,7.97,101.3,,,,,
182,07/23/25 06:21:31 AM,9.31,66.99,7.98,101.3,,,,,
183,07/23/25 06:26:31 AM,9.31,66.88,7.98,101.1,,,,,
184,07/23/25 06:31:31 AM,9.33,66.81,8.00,101.3,,,,,
185,07/23/25 06:36:31 AM,9.34,66.70,8.01,101.3,,,,,
186,07/23/25 06:41:31 AM,9.35,66.60,8.01,101.2,,,,,
187,07/23/25 06:46:31 AM,9.35,66.49,8.01,101.1,,,,,
188,07/23/25 06:51:31 AM,9.36,66.42,8.02,101.2,,,,,
189,07/23/25 06:56:31 AM,9.38,66.31,8.04,101.2,,,,,
190,07/23/25 07:01:31 AM,9.38,66.20,8.04,101.1,,,,,
191,07/23/25 07:06:31 AM,9.38,66.13,8.04,101.0,,,,,
192,07/23/25 07:11:31 AM,9.40,66.02,8.05,101.1,,,,,
193,07/23/25 07:16:31 AM,9.40,65.95,8.05,101.1,,,,,
194,07/23/25 07:21:31 AM,9.43,65.88,8.08,101.3,,,,,
195,07/23/25 07:26:31 AM,9.42,65.77,8.07,101.1,,,,,
196,07/23/25 07:31:31 AM,9.43,65.70,8.08,101.1,,,,,
197,07/23/25 07:36:31 AM,9.45,65.62,8.09,101.2,,,,,
198,07/23/25 07:41:31 AM,9.45,65.55,8.09,101.1,,,,,
199,07/23/25 07:46:31 AM,9.47,65.44,8.11,101.2,,,,,
200,07/23/25 07:51:31 AM,9.48,65.37,8.12,101.3,,,,,
201,07/23/25 07:56:31 AM,9.47,65.30,8.11,101.1,,,,,
202,07/23/25 08:01:31 AM,9.49,65.23,8.13,101.2,,,,,
203,07/23/25 08:06:31 AM,9.50,65.16,8.13,101.2,,,,,
204,07/23/25 08:11:31 AM,9.51,65.05,8.14,101.2,,,,,
205,07/23/25 08:16:31 AM,9.51,64.98,8.14,101.1,,,,,
206,07/23/25 08:21:31 AM,9.51,64.90,8.14,101.0,,,,,
207,07/23/25 08:26:31 AM,9.52,64.80,8.15,101.0,,,,,
208,07/23/25 08:31:31 AM,9.54,64.72,8.17,101.1,,,,,
209,07/23/25 08:36:31 AM,9.54,64.65,8.17,101.1,,,,,
210,07/23/25 08:41:31 AM,9.55,64.58,8.17,101.1,,,,,
211,07/23/25 08:46:31 AM,9.54,64.51,8.17,100.9,,,,,
212,07/23/25 08:51:31 AM,9.57,64.40,8.19,101.1,,,,,
213,07/23/25 08:56:31 AM,9.58,64.33,8.20,101.1,,,,,
214,07/23/25 09:01:31 AM,9.59,64.26,8.21,101.1,,,,,
215,07/23/25 09:06:31 AM,9.59,64.18,8.21,101.1,,,,,
216,07/23/25 09:11:31 AM,9.60,64.11,8.21,101.1,,,,,
217,07/23/25 09:16:31 AM,9.62,64.04,8.23,101.2,,,,,
218,07/23/25 09:21:31 AM,9.62,63.97,8.23,101.1,,,,,
219,07/23/25 09:26:31 AM,9.61,63.90,8.22,100.9,,,,,
220,07/23/25 09:31:31 AM,9.63,63.82,8.24,101.1,,,,,
221,07/23/25 09:36:31 AM,9.63,63.75,8.24,101.0,,,,,
222,07/23/25 09:41:31 AM,9.65,63.68,8.25,101.1,,,,,
223,07/23/25 09:46:31 AM,9.66,63.61,8.26,101.1,,,,,
224,07/23/25 09:51:31 AM,9.66,63.57,8.26,101.1,,,,,
225,07/23/25 09:56:31 AM,9.67,63.50,8.27,101.1,,,,,
226,07/23/25 10:01:31 AM,9.67,63.46,8.27,101.1,,,,,
227,07/23/25 10:06:31 AM,9.66,63.43,8.26,100.9,,,,,
228,07/23/25 10:11:31 AM,9.68,63.39,8.28,101.1,,,,,
229,07/23/25 10:16:31 AM,9.68,63.39,8.28,101.1,,,,,
230,07/23/25 10:21:31 AM,9.65,63.36,8.25,100.7,,,,,
231,07/23/25 10:26:31 AM,9.64,63.36,8.24,100.6,,,,,
232,07/23/25 10:31:31 AM,9.64,63.36,8.24,100.6,,,,,
233,07/23/25 10:36:31 AM,9.66,63.25,8.26,100.7,,,,,
234,07/23/25 10:41:31 AM,9.68,63.10,8.28,100.7,,,,,
235,07/23/25 10:46:31 AM,9.71,63.00,8.30,100.9,,,,,
236,07/23/25 10:51:31 AM,9.73,62.89,8.32,101.0,,,,,
237,07/23/25 10:56:31 AM,9.76,62.74,8.34,101.2,,,,,
238,07/23/25 11:01:31 AM,9.73,62.64,8.32,100.7,,,,,
239,07/23/25 11:06:31 AM,9.73,62.64,8.32,100.7,,,,,
240,07/23/25 11:11:31 AM,9.74,62.92,8.33,101.2,,,,,
241,07/23/25 11:16:31 AM,9.68,63.36,8.28,101.0,,,,,
242,07/23/25 11:21:31 AM,9.63,63.79,8.24,101.0,,,,,
243,07/23/25 11:26:31 AM,9.60,64.22,8.22,101.2,,,,,
244,07/23/25 11:31:31 AM,9.56,64.62,8.18,101.2,,,,,
245,07/23/25 11:36:31 AM,9.51,65.05,8.14,101.2,,,,,
246,07/23/25 11:41:31 AM,9.48,65.44,8.12,101.3,,,,,
247,07/23/25 11:46:31 AM,9.45,65.77,8.10,101.4,,,,,
248,07/23/25 11:51:31 AM,9.41,66.06,8.06,101.3,,,,,
249,07/23/25 11:56:31 AM,9.38,66.31,8.04,101.2,,,,,
250,07/23/25 12:01:31 PM,9.37,66.56,8.03,101.4,,,,,
251,07/23/25 12:06:31 PM,9.33,66.81,8.00,101.3,,,,,
252,07/23/25 12:11:31 PM,9.31,67.14,7.98,101.4,,,,,
253,07/23/25 12:16:31 PM,9.28,67.53,7.96,101.5,,,,,
254,07/23/25 12:21:31 PM,9.24,67.93,7.93,101.5,,,,,
255,07/23/25 12:26:31 PM,9.20,68.32,7.89,101.5,,,,,
256,07/23/25 12:31:31 PM,9.16,68.72,7.86,101.5,,,,,
257,07/23/25 12:36:31 PM,9.12,69.15,7.83,101.6,,,,,
258,07/23/25 12:41:31 PM,9.11,69.55,7.82,101.9,,,,,
259,07/23/25 12:46:31 PM,9.06,69.94,7.78,101.8,,,,,
260,07/23/25 12:51:31 PM,9.04,70.27,7.77,101.9,,,,,
261,07/23/25 12:56:31 PM,8.97,70.92,7.71,101.8,,,,,
262,07/23/25 01:01:31 PM,8.90,72.03,7.65,102.3,,,,,
263,07/23/25 01:06:31 PM,8.78,73.65,7.56,102.6,,,,,
264,07/23/25 01:11:31 PM,8.58,76.14,7.40,102.9,,,,,
265,07/23/25 01:16:31 PM,8.33,79.02,7.19,102.9,,,,,
266,07/23/25 01:21:31 PM,8.12,81.21,7.02,102.5,,,,,
267,07/23/25 01:26:31 PM,7.97,82.83,6.90,102.3,,,,,
268,07/23/25 01:31:31 PM,7.86,84.09,6.81,102.1,,,,,
269,07/23/25 01:36:31 PM,7.79,84.92,6.75,102.0,,,,,
270,07/23/25 01:41:31 PM,7.76,85.24,6.72,101.9,,,,,
271,07/23/25 01:46:31 PM,7.73,85.64,6.70,101.9,,,,,
272,07/23/25 01:51:31 PM,7.73,85.75,6.70,102.0,,,,,
273,07/23/25 01:56:31 PM,7.75,85.42,6.72,102.0,,,,,
274,07/23/25 02:01:31 PM,7.84,84.38,6.79,102.1,,,,,
275,07/23/25 02:06:31 PM,7.96,83.12,6.89,102.4,,,,,
276,07/23/25 02:11:31 PM,8.05,81.97,6.96,102.4,,,,,
277,07/23/25 02:16:31 PM,8.14,80.96,7.04,102.5,,,,,
278,07/23/25 02:21:31 PM,8.20,79.05,7.08,101.3,,,,,
279,07/23/25 02:26:31 PM,8.44,78.37,7.29,103.6,,,,,
280,07/23/25 02:31:31 PM,7.24,77.14,6.25,87.8,,,,,
281,07/23/25 02:36:31 PM,7.22,73.90,6.22,84.6,,,,,
282,07/23/25 02:41:31 PM,7.25,72.86,6.24,84.0,,,,,
283,07/23/25 02:46:31 PM,7.62,72.64,6.56,88.1,,,,,
284,07/23/25 02:51:31 PM,7.47,72.54,6.43,86.3,,,,,
285,07/23/25 02:56:31 PM,7.40,72.46,6.37,85.4,,,,,
286,07/23/25 03:01:31 PM,7.41,72.43,6.37,85.5,,,,,
287,07/23/25 03:06:31 PM,7.32,72.36,6.30,84.4,,,,,
288,07/23/25 03:11:31 PM,7.40,72.36,6.37,85.3,,,,,
289,07/23/25 03:16:31 PM,7.31,72.36,6.29,84.3,,,,,
290,07/23/25 03:21:31 PM,7.40,72.39,6.37,85.4,,,,,
291,07/23/25 03:26:31 PM,7.44,72.39,6.40,85.8,,,,,
292,07/23/25 03:31:31 PM,7.42,72.39,6.38,85.6,,,,,
293,07/23/25 03:36:31 PM,7.16,72.32,6.16,82.5,,,,,
294,07/23/25 03:41:31 PM,7.44,72.39,6.40,85.8,,,,,
295,07/23/25 03:46:31 PM,7.26,72.43,6.25,83.8,,,,,
296,07/23/25 03:51:31 PM,7.35,72.39,6.32,84.8,,,,,
297,07/23/25 03:56:31 PM,7.17,72.36,6.17,82.7,,,,,
298,07/23/25 04:01:31 PM,7.26,72.36,6.25,83.7,,,,,
299,07/23/25 04:06:31 PM,7.25,72.32,6.24,83.6,,,,,
300,07/23/25 04:11:31 PM,6.94,72.28,5.97,80.0,,,,,
301,07/23/25 04:16:31 PM,6.97,72.25,6.00,80.3,,,,,
302,07/23/25 04:21:31 PM,7.05,72.25,6.06,81.2,,,,,
303,07/23/25 04:26:31 PM,6.95,72.21,5.98,80.0,,,,,
304,07/23/25 04:31:31 PM,7.21,72.21,6.20,83.0,,,,,
305,07/23/25 04:36:31 PM,7.17,72.21,6.17,82.5,,,,,
306,07/23/25 04:41:31 PM,6.87,72.25,5.91,79.1,,,,,
307,07/23/25 04:46:31 PM,6.91,72.14,5.94,79.5,,,,,
308,07/23/25 04:51:31 PM,6.61,72.03,5.69,76.0,,,,,
309,07/23/25 04:56:31 PM,6.57,72.00,5.65,75.5,,,,,
310,07/23/25 05:01:31 PM,7.30,72.07,6.28,83.9,,,,,
311,07/23/25 05:06:31 PM,6.66,72.03,5.73,76.5,,,,,
312,07/23/25 05:11:31 PM,6.64,71.96,5.71,76.2,,,,,
313,07/23/25 05:16:31 PM,6.75,71.89,5.80,77.4,,,,,
314,07/23/25 05:21:31 PM,7.10,71.92,6.11,81.5,,,,,
315,07/23/25 05:26:31 PM,6.87,71.96,5.91,78.9,,,,,
316,07/23/25 05:31:31 PM,6.95,72.00,5.98,79.8,,,,,
317,07/23/25 05:36:31 PM,6.96,72.00,5.99,79.9,,,,,
318,07/23/25 05:41:31 PM,6.97,71.96,5.99,80.0,,,,,
319,07/23/25 05:46:31 PM,7.13,72.00,6.13,81.9,,,,,
320,07/23/25 05:51:31 PM,7.08,72.00,6.09,81.3,,,,,
321,07/23/25 05:56:31 PM,7.03,72.00,6.05,80.7,,,,,
322,07/23/25 06:01:31 PM,7.09,71.96,6.10,81.4,,,,,
323,07/23/25 06:06:31 PM,7.36,71.96,6.33,84.5,,,,,
324,07/23/25 06:11:31 PM,7.22,72.00,6.21,82.9,,,,,
325,07/23/25 06:16:31 PM,7.10,72.00,6.11,81.6,,,,,
326,07/23/25 06:21:31 PM,6.95,71.96,5.98,79.8,,,,,
327,07/23/25 06:26:31 PM,6.87,71.89,5.91,78.8,,,,,
328,07/23/25 06:31:31 PM,6.96,71.89,5.99,79.9,,,,,
329,07/23/25 06:36:31 PM,7.03,71.89,6.05,80.7,,,,,
330,07/23/25 06:41:31 PM,6.91,71.85,5.94,79.2,,,,,
331,07/23/25 06:46:31 PM,7.13,71.85,6.13,81.8,,,,,
332,07/23/25 06:51:31 PM,7.32,71.85,6.29,83.9,,,,,
333,07/23/25 06:56:31 PM,7.43,71.85,6.39,85.2,,,,,
334,07/23/25 07:01:31 PM,7.02,71.85,6.04,80.5,,,,,
335,07/23/25 07:06:31 PM,7.22,71.85,6.21,82.8,,,,,
336,07/23/25 07:11:31 PM,7.30,71.82,6.28,83.7,,,,,
337,07/23/25 07:16:31 PM,7.31,71.82,6.29,83.8,,,,,
338,07/23/25 07:21:31 PM,7.41,71.82,6.37,84.9,,,,,
339,07/23/25 07:26:31 PM,7.90,71.85,6.79,90.6,,,,,
340,07/23/25 07:31:31 PM,7.81,72.00,6.72,89.7,,,,,
341,07/23/25 07:36:31 PM,7.04,72.18,6.06,81.0,,,,,
342,07/23/25 07:41:31 PM,7.64,72.21,6.57,88.0,,,,,
343,07/23/25 07:46:31 PM,7.91,72.25,6.80,91.1,,,,,
344,07/23/25 07:51:31 PM,7.86,72.39,6.76,90.7,,,,,
345,07/23/25 07:56:31 PM,8.22,72.50,7.07,94.9,,,,,
346,07/23/25 08:01:31 PM,8.34,72.64,7.18,96.5,,,,,
347,07/23/25 08:06:31 PM,8.59,72.68,7.39,99.4,,,,,
348,07/23/25 08:11:31 PM,8.66,72.61,7.45,100.1,,,,,
349,07/23/25 08:16:31 PM,8.66,72.57,7.45,100.1,,,,,
350,07/23/25 08:21:31 PM,7.61,72.46,6.55,87.8,,,,,
351,07/23/25 08:26:31 PM,8.01,72.43,6.89,92.4,,,,,
352,07/23/25 08:31:31 PM,7.92,72.61,6.81,91.6,,,,,
353,07/23/25 08:36:31 PM,7.78,72.61,6.69,89.9,,,,,
354,07/23/25 08:41:31 PM,7.72,72.54,6.64,89.2,,,,,
355,07/23/25 08:46:31 PM,7.33,72.54,6.31,84.7,,,,,
