"Plot Title: 20819386"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20819386, SEN S/N: 20819386)","Temp, °F (LGR S/N: 20819386, SEN S/N: 20819386)","DO Adj Conc, mg/L (LGR S/N: 20819386)","DO Percent Sat, % (LGR S/N: 20819386)","Coupler Detached (LGR S/N: 20819386)","Coupler Attached (LGR S/N: 20819386)","Host Connected (LGR S/N: 20819386)","Stopped (LGR S/N: 20819386)","End Of File (LGR S/N: 20819386)"
123,07/23/25 01:02:28 AM,8.34,78.69,7.20,102.7,,,,,
124,07/23/25 01:07:28 AM,8.36,78.40,7.22,102.6,,,,,
125,07/23/25 01:12:28 AM,8.38,78.15,7.23,102.6,,,,,
126,07/23/25 01:17:28 AM,8.42,77.86,7.27,102.8,,,,,
127,07/23/25 01:22:28 AM,8.43,77.61,7.27,102.7,,,,,
128,07/23/25 01:27:28 AM,8.44,77.40,7.28,102.6,,,,,
129,07/23/25 01:32:28 AM,8.48,77.14,7.32,102.8,,,,,
130,07/23/25 01:37:28 AM,8.49,76.89,7.32,102.6,,,,,
131,07/23/25 01:42:28 AM,8.51,76.68,7.34,102.6,,,,,
132,07/23/25 01:47:28 AM,8.52,76.46,7.35,102.5,,,,,
133,07/23/25 01:52:28 AM,8.55,76.24,7.37,102.7,,,,,
134,07/23/25 01:57:28 AM,8.56,76.03,7.38,102.6,,,,,
135,07/23/25 02:02:28 AM,8.59,75.81,7.40,102.7,,,,,
136,07/23/25 02:07:28 AM,8.60,75.60,7.41,102.6,,,,,
137,07/23/25 02:12:28 AM,8.63,75.42,7.44,102.8,,,,,
138,07/23/25 02:17:28 AM,8.65,75.20,7.45,102.8,,,,,
139,07/23/25 02:22:28 AM,8.65,75.02,7.45,102.6,,,,,
140,07/23/25 02:27:28 AM,8.68,74.84,7.48,102.7,,,,,
141,07/23/25 02:32:28 AM,8.69,74.66,7.49,102.7,,,,,
142,07/23/25 02:37:28 AM,8.71,74.48,7.50,102.7,,,,,
143,07/23/25 02:42:28 AM,8.73,74.30,7.52,102.7,,,,,
144,07/23/25 02:47:28 AM,8.75,74.12,7.54,102.8,,,,,
145,07/23/25 02:52:28 AM,8.77,73.98,7.55,102.9,,,,,
146,07/23/25 02:57:28 AM,8.77,73.80,7.55,102.7,,,,,
147,07/23/25 03:02:28 AM,8.79,73.62,7.57,102.7,,,,,
148,07/23/25 03:07:28 AM,8.80,73.47,7.58,102.7,,,,,
149,07/23/25 03:12:28 AM,8.81,73.33,7.58,102.6,,,,,
150,07/23/25 03:17:28 AM,8.82,73.15,7.59,102.6,,,,,
151,07/23/25 03:22:28 AM,8.82,73.00,7.59,102.4,,,,,
152,07/23/25 03:27:28 AM,8.84,72.86,7.61,102.5,,,,,
153,07/23/25 03:32:28 AM,8.87,72.68,7.63,102.6,,,,,
154,07/23/25 03:37:28 AM,8.88,72.54,7.64,102.6,,,,,
155,07/23/25 03:42:28 AM,8.89,72.39,7.65,102.5,,,,,
156,07/23/25 03:47:28 AM,8.91,72.21,7.66,102.6,,,,,
157,07/23/25 03:52:28 AM,8.93,72.07,7.68,102.6,,,,,
158,07/23/25 03:57:28 AM,8.94,71.92,7.69,102.6,,,,,
159,07/23/25 04:02:28 AM,8.94,71.78,7.69,102.4,,,,,
160,07/23/25 04:07:28 AM,8.96,71.60,7.70,102.5,,,,,
161,07/23/25 04:12:28 AM,8.97,71.46,7.71,102.4,,,,,
162,07/23/25 04:17:28 AM,8.99,71.31,7.73,102.5,,,,,
163,07/23/25 04:22:28 AM,9.00,71.17,7.74,102.5,,,,,
164,07/23/25 04:27:28 AM,9.01,71.02,7.74,102.4,,,,,
165,07/23/25 04:32:28 AM,9.02,70.88,7.75,102.4,,,,,
166,07/23/25 04:37:28 AM,9.04,70.74,7.77,102.4,,,,,
167,07/23/25 04:42:28 AM,9.05,70.63,7.78,102.4,,,,,
168,07/23/25 04:47:28 AM,9.08,70.48,7.80,102.6,,,,,
169,07/23/25 04:52:28 AM,9.07,70.34,7.79,102.3,,,,,
170,07/23/25 04:57:28 AM,9.10,70.20,7.82,102.5,,,,,
171,07/23/25 05:02:28 AM,9.10,70.09,7.82,102.4,,,,,
172,07/23/25 05:07:28 AM,9.11,69.94,7.82,102.4,,,,,
173,07/23/25 05:12:28 AM,9.14,69.80,7.85,102.5,,,,,
174,07/23/25 05:17:28 AM,9.14,69.66,7.85,102.4,,,,,
175,07/23/25 05:22:28 AM,9.17,69.55,7.87,102.6,,,,,
176,07/23/25 05:27:28 AM,9.18,69.40,7.88,102.5,,,,,
177,07/23/25 05:32:28 AM,9.18,69.30,7.88,102.4,,,,,
178,07/23/25 05:37:28 AM,9.20,69.15,7.90,102.5,,,,,
179,07/23/25 05:42:28 AM,9.20,69.04,7.90,102.4,,,,,
180,07/23/25 05:47:28 AM,9.21,68.90,7.91,102.3,,,,,
181,07/23/25 05:52:28 AM,9.22,68.79,7.91,102.3,,,,,
182,07/23/25 05:57:28 AM,9.25,68.65,7.94,102.5,,,,,
183,07/23/25 06:02:28 AM,9.24,68.54,7.93,102.2,,,,,
184,07/23/25 06:07:28 AM,9.27,68.43,7.95,102.4,,,,,
185,07/23/25 06:12:28 AM,9.27,68.32,7.95,102.3,,,,,
186,07/23/25 06:17:28 AM,9.26,68.22,7.95,102.1,,,,,
187,07/23/25 06:22:28 AM,9.29,68.07,7.97,102.3,,,,,
188,07/23/25 06:27:28 AM,9.31,67.96,7.99,102.4,,,,,
189,07/23/25 06:32:28 AM,9.30,67.86,7.98,102.1,,,,,
190,07/23/25 06:37:28 AM,9.34,67.75,8.01,102.4,,,,,
191,07/23/25 06:42:28 AM,9.35,67.64,8.02,102.4,,,,,
192,07/23/25 06:47:28 AM,9.36,67.53,8.03,102.4,,,,,
193,07/23/25 06:52:28 AM,9.35,67.42,8.02,102.2,,,,,
194,07/23/25 06:57:28 AM,9.37,67.32,8.03,102.3,,,,,
195,07/23/25 07:02:28 AM,9.40,67.24,8.06,102.5,,,,,
196,07/23/25 07:07:28 AM,9.40,67.14,8.06,102.4,,,,,
197,07/23/25 07:12:28 AM,9.40,67.03,8.06,102.3,,,,,
198,07/23/25 07:17:28 AM,9.42,66.96,8.08,102.4,,,,,
199,07/23/25 07:22:28 AM,9.45,66.85,8.10,102.6,,,,,
200,07/23/25 07:27:28 AM,9.43,66.78,8.08,102.3,,,,,
201,07/23/25 07:32:28 AM,9.46,66.67,8.11,102.5,,,,,
202,07/23/25 07:37:28 AM,9.45,66.60,8.10,102.3,,,,,
203,07/23/25 07:42:28 AM,9.47,66.49,8.12,102.4,,,,,
204,07/23/25 07:47:28 AM,9.48,66.38,8.12,102.4,,,,,
205,07/23/25 07:52:28 AM,9.49,66.31,8.13,102.4,,,,,
206,07/23/25 07:57:28 AM,9.51,66.20,8.15,102.5,,,,,
207,07/23/25 08:02:28 AM,9.51,66.13,8.15,102.4,,,,,
208,07/23/25 08:07:28 AM,9.50,66.02,8.14,102.2,,,,,
209,07/23/25 08:12:28 AM,9.53,65.95,8.16,102.4,,,,,
210,07/23/25 08:17:28 AM,9.53,65.88,8.16,102.4,,,,,
211,07/23/25 08:22:28 AM,9.53,65.77,8.16,102.2,,,,,
212,07/23/25 08:27:28 AM,9.56,65.70,8.19,102.5,,,,,
213,07/23/25 08:32:28 AM,9.56,65.59,8.19,102.4,,,,,
214,07/23/25 08:37:28 AM,9.57,65.52,8.20,102.4,,,,,
215,07/23/25 08:42:28 AM,9.58,65.44,8.20,102.4,,,,,
216,07/23/25 08:47:28 AM,9.58,65.34,8.20,102.3,,,,,
217,07/23/25 08:52:28 AM,9.59,65.26,8.21,102.3,,,,,
218,07/23/25 08:57:28 AM,9.60,65.19,8.22,102.3,,,,,
219,07/23/25 09:02:28 AM,9.61,65.08,8.23,102.3,,,,,
220,07/23/25 09:07:28 AM,9.62,65.01,8.24,102.3,,,,,
221,07/23/25 09:12:28 AM,9.62,64.94,8.24,102.2,,,,,
222,07/23/25 09:17:28 AM,9.64,64.83,8.25,102.3,,,,,
223,07/23/25 09:22:28 AM,9.63,64.76,8.24,102.1,,,,,
224,07/23/25 09:27:28 AM,9.66,64.69,8.27,102.4,,,,,
225,07/23/25 09:32:28 AM,9.65,64.62,8.26,102.2,,,,,
226,07/23/25 09:37:28 AM,9.69,64.54,8.29,102.5,,,,,
227,07/23/25 09:42:28 AM,9.69,64.47,8.29,102.4,,,,,
228,07/23/25 09:47:28 AM,9.68,64.40,8.28,102.3,,,,,
229,07/23/25 09:52:28 AM,9.70,64.33,8.30,102.4,,,,,
230,07/23/25 09:57:28 AM,9.70,64.26,8.30,102.3,,,,,
231,07/23/25 10:02:28 AM,9.71,64.22,8.31,102.4,,,,,
232,07/23/25 10:07:28 AM,9.73,64.15,8.33,102.5,,,,,
233,07/23/25 10:12:28 AM,9.74,64.11,8.33,102.5,,,,,
234,07/23/25 10:17:28 AM,9.72,64.08,8.32,102.3,,,,,
235,07/23/25 10:22:28 AM,9.70,64.04,8.30,102.0,,,,,
236,07/23/25 10:27:28 AM,9.70,64.04,8.30,102.0,,,,,
237,07/23/25 10:32:28 AM,9.73,64.04,8.33,102.4,,,,,
238,07/23/25 10:37:28 AM,9.72,63.93,8.32,102.1,,,,,
239,07/23/25 10:42:28 AM,9.77,63.82,8.36,102.5,,,,,
240,07/23/25 10:47:28 AM,9.78,63.72,8.37,102.5,,,,,
241,07/23/25 10:52:28 AM,9.79,63.61,8.37,102.5,,,,,
242,07/23/25 10:57:28 AM,9.79,63.50,8.37,102.4,,,,,
243,07/23/25 11:02:28 AM,9.80,63.39,8.38,102.3,,,,,
244,07/23/25 11:07:28 AM,9.81,63.36,8.39,102.4,,,,,
245,07/23/25 11:12:28 AM,9.82,63.39,8.40,102.5,,,,,
246,07/23/25 11:17:28 AM,9.80,63.50,8.38,102.5,,,,,
247,07/23/25 11:22:28 AM,9.79,63.64,8.37,102.5,,,,,
248,07/23/25 11:27:28 AM,9.78,63.82,8.37,102.6,,,,,
249,07/23/25 11:32:28 AM,9.76,64.04,8.35,102.7,,,,,
250,07/23/25 11:37:28 AM,9.75,64.26,8.34,102.8,,,,,
251,07/23/25 11:42:28 AM,9.73,64.47,8.33,102.9,,,,,
252,07/23/25 11:47:28 AM,9.72,64.65,8.32,103.0,,,,,
253,07/23/25 11:52:28 AM,9.68,64.87,8.29,102.8,,,,,
254,07/23/25 11:57:28 AM,9.67,65.05,8.28,102.9,,,,,
255,07/23/25 12:02:28 PM,9.64,65.26,8.26,102.8,,,,,
256,07/23/25 12:07:28 PM,9.61,65.48,8.23,102.8,,,,,
257,07/23/25 12:12:28 PM,9.61,65.66,8.23,103.0,,,,,
258,07/23/25 12:17:28 PM,9.60,65.91,8.22,103.2,,,,,
259,07/23/25 12:22:28 PM,9.56,66.20,8.19,103.1,,,,,
260,07/23/25 12:27:28 PM,9.55,66.45,8.18,103.2,,,,,
261,07/23/25 12:32:28 PM,9.52,66.74,8.16,103.3,,,,,
262,07/23/25 12:37:28 PM,9.50,67.03,8.14,103.4,,,,,
263,07/23/25 12:42:28 PM,9.47,67.32,8.12,103.4,,,,,
264,07/23/25 12:47:28 PM,9.44,67.64,8.10,103.4,,,,,
265,07/23/25 12:52:28 PM,9.41,67.93,8.07,103.4,,,,,
266,07/23/25 12:57:28 PM,9.38,68.32,8.05,103.5,,,,,
267,07/23/25 01:02:28 PM,9.34,68.83,8.02,103.7,,,,,
268,07/23/25 01:07:28 PM,9.28,69.40,7.97,103.7,,,,,
269,07/23/25 01:12:28 PM,9.21,70.05,7.91,103.6,,,,,
270,07/23/25 01:17:28 PM,9.17,70.66,7.88,103.8,,,,,
271,07/23/25 01:22:28 PM,9.11,71.24,7.83,103.8,,,,,
272,07/23/25 01:27:28 PM,9.06,71.74,7.79,103.8,,,,,
273,07/23/25 01:32:28 PM,9.01,72.28,7.75,103.8,,,,,
274,07/23/25 01:37:28 PM,8.96,72.75,7.71,103.7,,,,,
275,07/23/25 01:42:28 PM,8.90,73.29,7.66,103.6,,,,,
276,07/23/25 01:47:28 PM,8.86,73.80,7.63,103.7,,,,,
277,07/23/25 01:52:28 PM,8.81,74.30,7.59,103.7,,,,,
278,07/23/25 01:57:28 PM,8.77,74.77,7.56,103.7,,,,,
279,07/23/25 02:02:28 PM,8.72,75.09,7.51,103.5,,,,,
280,07/23/25 02:07:28 PM,8.70,75.24,7.50,103.4,,,,,
281,07/23/25 02:12:28 PM,8.71,75.31,7.51,103.6,,,,,
282,07/23/25 02:17:28 PM,8.70,75.38,7.50,103.5,,,,,
283,07/23/25 02:22:28 PM,8.54,75.27,7.36,101.5,,,,,
284,07/23/25 02:27:28 PM,8.56,75.42,7.38,101.9,,,,,
285,07/23/25 02:32:28 PM,6.55,74.44,5.64,77.2,,,,,
286,07/23/25 02:37:28 PM,7.65,73.36,6.58,89.2,,,,,
287,07/23/25 02:42:28 PM,7.81,73.00,6.72,90.7,,,,,
288,07/23/25 02:47:28 PM,8.04,72.90,6.92,93.2,,,,,
289,07/23/25 02:52:28 PM,7.84,72.79,6.75,90.8,,,,,
290,07/23/25 02:57:28 PM,7.89,72.75,6.79,91.4,,,,,
291,07/23/25 03:02:28 PM,7.94,72.72,6.83,91.9,,,,,
292,07/23/25 03:07:28 PM,7.71,72.68,6.63,89.2,,,,,
293,07/23/25 03:12:28 PM,8.00,72.68,6.88,92.6,,,,,
294,07/23/25 03:17:28 PM,7.89,72.68,6.79,91.3,,,,,
295,07/23/25 03:22:28 PM,8.07,72.68,6.94,93.4,,,,,
296,07/23/25 03:27:28 PM,7.91,72.75,6.81,91.6,,,,,
297,07/23/25 03:32:28 PM,8.03,72.72,6.91,92.9,,,,,
298,07/23/25 03:37:28 PM,8.01,72.68,6.89,92.7,,,,,
299,07/23/25 03:42:28 PM,8.05,72.75,6.93,93.2,,,,,
300,07/23/25 03:47:28 PM,7.92,72.75,6.81,91.7,,,,,
301,07/23/25 03:52:28 PM,8.02,72.75,6.90,92.9,,,,,
302,07/23/25 03:57:28 PM,7.88,72.75,6.78,91.2,,,,,
303,07/23/25 04:02:28 PM,7.79,72.75,6.70,90.2,,,,,
304,07/23/25 04:07:28 PM,7.95,72.75,6.84,92.1,,,,,
305,07/23/25 04:12:28 PM,7.86,72.68,6.76,90.9,,,,,
306,07/23/25 04:17:28 PM,7.63,72.61,6.56,88.2,,,,,
307,07/23/25 04:22:28 PM,7.65,72.61,6.58,88.4,,,,,
308,07/23/25 04:27:28 PM,7.70,72.61,6.62,89.0,,,,,
309,07/23/25 04:32:28 PM,7.86,72.61,6.76,90.9,,,,,
310,07/23/25 04:37:28 PM,7.85,72.61,6.75,90.8,,,,,
311,07/23/25 04:42:28 PM,7.44,72.54,6.40,85.9,,,,,
312,07/23/25 04:47:28 PM,7.60,72.46,6.54,87.7,,,,,
313,07/23/25 04:52:28 PM,7.44,72.43,6.40,85.8,,,,,
314,07/23/25 04:57:28 PM,7.35,72.39,6.32,84.8,,,,,
315,07/23/25 05:02:28 PM,7.65,72.43,6.58,88.3,,,,,
316,07/23/25 05:07:28 PM,7.23,72.36,6.22,83.4,,,,,
317,07/23/25 05:12:28 PM,7.24,72.25,6.23,83.4,,,,,
318,07/23/25 05:17:28 PM,7.40,72.25,6.37,85.2,,,,,
319,07/23/25 05:22:28 PM,7.35,72.21,6.32,84.6,,,,,
320,07/23/25 05:27:28 PM,7.17,72.18,6.17,82.5,,,,,
321,07/23/25 05:32:28 PM,7.27,72.14,6.25,83.6,,,,,
322,07/23/25 05:37:28 PM,7.40,72.14,6.36,85.1,,,,,
323,07/23/25 05:42:28 PM,7.47,72.18,6.43,86.0,,,,,
324,07/23/25 05:47:28 PM,7.69,72.18,6.61,88.5,,,,,
325,07/23/25 05:52:28 PM,7.67,72.21,6.60,88.3,,,,,
326,07/23/25 05:57:28 PM,7.50,72.18,6.45,86.3,,,,,
327,07/23/25 06:02:28 PM,7.54,72.18,6.49,86.8,,,,,
328,07/23/25 06:07:28 PM,7.65,72.18,6.58,88.0,,,,,
329,07/23/25 06:12:28 PM,7.61,72.18,6.55,87.6,,,,,
330,07/23/25 06:17:28 PM,7.30,72.14,6.28,84.0,,,,,
331,07/23/25 06:22:28 PM,7.18,72.07,6.18,82.5,,,,,
332,07/23/25 06:27:28 PM,7.26,72.00,6.24,83.4,,,,,
333,07/23/25 06:32:28 PM,7.26,72.00,6.24,83.4,,,,,
334,07/23/25 06:37:28 PM,7.42,72.00,6.38,85.2,,,,,
335,07/23/25 06:42:28 PM,7.46,71.96,6.42,85.7,,,,,
336,07/23/25 06:47:28 PM,7.47,71.96,6.42,85.8,,,,,
337,07/23/25 06:52:28 PM,7.73,72.00,6.65,88.8,,,,,
338,07/23/25 06:57:28 PM,7.65,72.00,6.58,87.9,,,,,
339,07/23/25 07:02:28 PM,7.49,71.96,6.44,86.0,,,,,
340,07/23/25 07:07:28 PM,7.86,71.96,6.76,90.2,,,,,
341,07/23/25 07:12:28 PM,7.86,71.96,6.76,90.2,,,,,
342,07/23/25 07:17:28 PM,8.12,71.96,6.98,93.2,,,,,
343,07/23/25 07:22:28 PM,9.03,72.10,7.77,103.8,,,,,
344,07/23/25 07:27:28 PM,8.48,72.39,7.29,97.8,,,,,
345,07/23/25 07:32:28 PM,9.97,72.72,8.58,115.4,,,,,
346,07/23/25 07:37:28 PM,9.48,73.04,8.16,110.1,,,,,
347,07/23/25 07:42:28 PM,9.67,73.11,8.32,112.4,,,,,
348,07/23/25 07:47:28 PM,9.09,73.00,7.82,105.5,,,,,
349,07/23/25 07:52:28 PM,8.88,73.22,7.64,103.3,,,,,
350,07/23/25 07:57:28 PM,10.07,73.47,8.67,117.5,,,,,
351,07/23/25 08:02:28 PM,9.96,73.76,8.58,116.6,,,,,
352,07/23/25 08:07:28 PM,9.76,73.87,8.40,114.3,,,,,
353,07/23/25 08:12:28 PM,9.94,73.87,8.56,116.5,,,,,
354,07/23/25 08:17:28 PM,9.93,73.83,8.55,116.3,,,,,
355,07/23/25 08:22:28 PM,9.02,73.54,7.76,105.3,,,,,
